Phecode,Number of Patients with Schizoaffective Disorder,Number of Patients with Other Schizophrenia,Hazard Ratio,P-Value,CI Lower Bound,CI Upper Bound,PheWAS Description
362.6,0,0,NA,NA,NA,NA,Peripheral retinal degenerations
362.7,0,1,4.67207963893431E-09,0.998965028372068,0,Inf,Hereditary retinal dystrophies
362.8,1,0,218559094.842182,0.998963800617464,0,Inf,Retinal hemorrhage/ischemia
362.9,0,2,4.74216014214212E-09,0.998537889388359,0,Inf,Retinal edema and hypertensive retinopathy
363,0,0,NA,NA,NA,NA,Disorders of choroid
363.3,2,0,1051523425.42053,0.999084999526906,0,Inf,Chorioretinal scars
363.4,0,0,NA,NA,NA,NA,Choroidal degenerations
364,0,1,4.59236013790015E-09,0.998963993883894,0,Inf,Disorders of cornea
364.1,0,1,4.57542355492946E-09,0.998963800585335,0,Inf,Corneal opacity
364.2,0,0,NA,NA,NA,NA,Corneal edema
364.4,0,1,6.2490748910217E-09,0.999004046043044,0,Inf,Corneal degenerations
364.41,0,1,4.57392213585642E-09,0.998963794374558,0,Inf,Keratoconus
364.5,0,1,4.57088519921031E-09,0.998963757812166,0,Inf,Corneal dystrophy
364.51,0,1,4.90986245514133E-09,0.9989686922123,0,Inf,Fuchs' dystrophy
364.9,0,2,4.81949339213805E-09,0.998539398546657,0,Inf,Cornea replaced by transplant
365,5,9,0.640040497924649,0.433842929412424,0.209357485138456,1.95670978141868,Glaucoma
365.1,6,6,1.11707677038506,0.848524101333092,0.358657255269897,3.47925628883454,Open-angle glaucoma
365.11,19,12,1.73928638224661,0.134207025388333,0.842971755814165,3.58863401840406,Primary open angle glaucoma
365.2,4,0,744752664.730482,0.998675877330499,0,Inf,Primary angle-closure glaucoma
365.5,0,1,4.89046319381842E-09,0.998968361827819,0,Inf,Pseudoexfoliation glaucoma
366,15,13,1.34253729485726,0.439919772799841,0.635745686902166,2.83510596330641,Cataract
366.1,0,1,4.92335346782975E-09,0.99896892515049,0,Inf,Nonsenile Cataract
366.2,16,21,0.897836955351419,0.748414435391521,0.46471899520445,1.73462072072191,Senile cataract
366.3,0,0,NA,NA,NA,NA,Traumatic cataract
367,0,1,4.61650832464442E-09,0.998964304821609,0,Inf,Disorders of refraction and accommodation
367.1,2,11,0.209671508112086,0.0424202185879067,0.046375006139518,0.947970576688175,Myopia
367.2,1,2,0.593696937967689,0.670467458657423,0.0537726298129428,6.55493427378125,Astigmatism
367.4,1,3,0.385581980916587,0.409818863927724,0.0399860894576154,3.71812963018429,Presbyopia
367.8,2,3,0.867651348663654,0.876692504519697,0.144393036834792,5.21367843865767,Hypermetropia
367.9,0,3,4.95811746163957E-09,0.998217356494176,0,Inf,Blindness and low vision
368,2,7,0.314291267806392,0.149448680225092,0.0651420643136683,1.51636276897389,Visual disturbances
368.1,0,1,7.91788922501013E-09,0.999075332721589,0,Inf,Amblyopia
368.2,3,5,0.658966804860655,0.568723899388515,0.157016516578076,2.76555141695769,Diplopia and disorders of binocular vision
368.3,0,0,NA,NA,NA,NA,Anisometropia
368.4,0,4,5.38529624634176E-09,0.997965632877469,0,Inf,Visual field defects
368.5,0,0,NA,NA,NA,NA,Color vision deficiencies
368.7,0,0,NA,NA,NA,NA,Disorders of accommodation
368.9,0,0,NA,NA,NA,NA,Subjective visual disturbances
368.91,1,0,218630743.925698,0.99896378825708,0,Inf,Psychophysical visual disturbances
369,0,1,4.57840606461314E-09,0.998963833360253,0,Inf,Infection of the eye
369.2,1,1,1.21948223827187,0.888959519894581,0.0752428591166697,19.7644925634026,"Eye infection, viral"
369.5,3,1,3.21625976439799,0.312114850284686,0.333872309326277,30.9828835250198,"Conjunctivitis, infectious"
370,0,0,NA,NA,NA,NA,Keratitis
370.1,0,0,NA,NA,NA,NA,Corneal ulcer
370.2,0,1,4.57240134878916E-09,0.998963765370619,0,Inf,Superficial keratitis
370.3,0,0,NA,NA,NA,NA,Keratoconjunctivitis
370.31,0,1,2.0558124165107E-09,0.999351166395267,0,Inf,Keratoconjunctivitis sicca
371,0,0,NA,NA,NA,NA,Inflammation of the eye
371.1,1,1,1.13955993510415,0.92643326525073,0.0711825576178716,18.2431889096458,Uveitis
371.2,0,0,NA,NA,NA,NA,"Conjunctivitis, noninfectious"
371.21,1,3,0.351032668741984,0.364986324892179,0.0364491340276892,3.38070952331846,Allergic conjunctivitis
371.3,2,6,0.433359822976949,0.307524410302018,0.0869631976072212,2.15954267250884,Inflammation of eyelids
371.33,0,0,NA,NA,NA,NA,Noninfectious dermatoses of eyelid
371.9,0,0,NA,NA,NA,NA,Chronic inflammatory disorders of orbit
372,1,1,1.13565753159871,0.92841583628816,0.0707842407609149,18.2204119901928,Disorders of conjunctiva
374,0,1,2.04620493507825E-09,0.99935074425408,0,Inf,Other disorders of eyelids
374.1,1,1,1.13692415040061,0.927704352396061,0.0710979871405086,18.1804939317008,Ectropion or entropion
374.2,0,0,NA,NA,NA,NA,Lagophthalmos
374.3,3,0,633116900.731663,0.998852198719569,0,Inf,Ptosis of eyelid
374.6,0,0,NA,NA,NA,NA,Dermatochalasis
375,0,0,NA,NA,NA,NA,Disorders of lacrimal system
375.1,5,7,0.831411742407216,0.752856508620099,0.263454528896651,2.62377529931842,Dry eyes
375.2,0,0,NA,NA,NA,NA,Epiphora
376,0,0,NA,NA,NA,NA,Disorders of the orbit
377,1,1,1.09325025124977,0.949783107210151,0.0681920257233992,17.526919008179,Disorders of optic nerve and visual pathways
377.1,1,0,227162331.84565,0.998962021067609,0,Inf,Optic atrophy
377.3,0,2,4.56557394856035E-09,0.998534426104152,0,Inf,Optic neuritis/neuropathy
378,0,1,1.92845210261343E-09,0.999345870623012,0,Inf,Disorders of binocular eye movements
378.1,1,1,1.08995968425774,0.951448022281221,0.068106855221888,17.4433558771252,Strabismus (not specified as paralytic)
378.2,0,0,NA,NA,NA,NA,Nystagmus and other irregular eye movements
378.5,0,1,4.83132650274064E-09,0.998967385286362,0,Inf,Paralytic strabismus
379,0,0,NA,NA,NA,NA,Other disorders of eye
379.1,1,1,1.20828546267628,0.893586001934958,0.0755482762491883,19.3247792246022,Scleritis and episcleritis
379.2,5,10,0.629115505391414,0.403231858862295,0.212219711376436,1.86498377816492,Disorders of vitreous body
379.3,2,0,227541250.520304,0.998532017209703,0,Inf,Aphakia and other disorders of lens
379.4,0,0,NA,NA,NA,NA,Anomalies of pupillary function
379.5,0,0,NA,NA,NA,NA,Disorders of iris and ciliary body
379.51,0,0,NA,NA,NA,NA,Pigmentary iris degeneration
379.9,0,0,NA,NA,NA,NA,"Pain, swelling or discharge of eye"
380,0,0,NA,NA,NA,NA,Other disorders of external ear
380.1,0,2,6.29135472449533E-09,0.998624746877577,0,Inf,Otitis externa
380.4,8,6,1.51388548506485,0.447529490755116,0.519242167124554,4.41383502149255,Impacted cerumen
381,0,0,NA,NA,NA,NA,Eustachian tube disorders
381.1,1,1,1.0148819169976,0.991665921310045,0.0634769514658556,16.2261306137669,Otitis media
381.11,1,5,0.304809695983695,0.284140744600907,0.0346610178884487,2.68050266338647,Suppurative and unspecified otitis media
381.2,0,2,1.87892894301759E-09,0.999072838121448,0,Inf,Eustachian tube disorders
381.3,0,2,5.50514879194467E-09,0.998571510245904,0,Inf,Mastoiditis
381.9,0,0,NA,NA,NA,NA,Otorrhea
382,1,2,0.642169921297879,0.721754821760956,0.0561053219349682,7.35014422157165,Otalgia
383,0,0,NA,NA,NA,NA,Otosclerosis
384,0,0,NA,NA,NA,NA,Other disorders of tympanic membrane
384.1,0,0,NA,NA,NA,NA,Myringitis
384.4,1,1,1.15518763076768,0.918787692245232,0.0721608924664378,18.4928209265055,Perforation of tympanic membrane
385,0,0,NA,NA,NA,NA,Other disorders of middle ear and mastoid
385.3,0,0,NA,NA,NA,NA,Cholesteatoma
385.5,0,0,NA,NA,NA,NA,Tympanosclerosis and middle ear disease related to otitis media
386,0,0,NA,NA,NA,NA,Vertiginous syndromes and other disorders of vestibular system
386.1,1,1,1.05527650213054,0.969653272945951,0.0660006316877048,16.8726945102304,Meniere's disease
386.2,0,4,7.20272039427169E-09,0.998334347937827,0,Inf,Peripheral or central vertigo
386.21,1,0,218125461.115048,0.998963902493332,0,Inf,Central origin vertigo
386.3,0,0,NA,NA,NA,NA,Labyrinthitis
386.9,22,41,0.580013620855453,0.0400951506911306,0.344803035684174,0.975675285776769,Light-headedness and vertigo
388,0,0,NA,NA,NA,NA,Other disorders of ear
389,7,6,1.26174971602775,0.677589539220896,0.421659642670117,3.77558624253168,Hearing loss
389.1,5,4,1.51206024245456,0.540895600337539,0.401772773347229,5.69059510370508,Sensorineural hearing loss
389.2,1,0,640656629.035643,0.999337040572672,0,Inf,Conductive hearing loss
389.3,0,0,NA,NA,NA,NA,Degenerative and vascular disorders of ear
389.4,0,1,6.71786372818728E-09,0.999021352338985,0,Inf,Tinnitus
389.5,0,0,NA,NA,NA,NA,Disorders of acoustic nerve
394,0,0,NA,NA,NA,NA,Chronic rheumatic disease of the heart valves
394.1,0,1,1.10969392109458E-08,0.999282110297008,0,Inf,Mitral valve stenosis and/or aortic valve stenosis
394.11,0,1,4.73862371614074E-09,0.998965967615321,0,Inf,Mitral stenosis/insufficiency
394.12,0,0,NA,NA,NA,NA,Aortic stenosis/insufficiency
394.2,0,0,NA,NA,NA,NA,Mitral valve disease
394.3,0,0,NA,NA,NA,NA,Aortic valve disease
394.4,0,0,NA,NA,NA,NA,Acute rheumatic heart disease
394.7,0,0,NA,NA,NA,NA,Disease of tricuspid valve
395,0,0,NA,NA,NA,NA,Heart valve disorders
395.1,4,12,0.361639764669092,0.078520488171753,0.116460807664578,1.12298138758053,Nonrheumatic mitral valve disorders
395.2,10,9,1.15540522758817,0.753376950827511,0.46923230201233,2.84499007040441,Nonrheumatic aortic valve disorders
395.3,1,2,0.541189644111516,0.61637211669883,0.0489984143272265,5.97746345295107,Nonrheumatic tricuspid valve disorders
395.4,0,0,NA,NA,NA,NA,Nonrheumatic pulmonary valve disorders
395.6,5,13,0.396109151656023,0.0785829661987103,0.141147217157057,1.11162276654074,Heart valve replaced
396,1,0,619993564.864709,0.999337627068079,0,Inf,Abnormal heart sounds
401,0,1,4.57392213642989E-09,0.998963794384017,0,Inf,Hypertension
401.1,527,522,1.03530849662196,0.575069422997122,0.917029038086107,1.16884377556316,Essential hypertension
401.2,12,6,2.05122260853855,0.150885635630537,0.769617981052414,5.46701648527772,Hypertensive heart and/or renal disease
401.21,21,15,1.66661904711906,0.142539992630433,0.84204127391695,3.29867327678526,Hypertensive heart disease
401.22,29,29,1.10108087624276,0.718999147251422,0.651646935493433,1.8604846121305,Hypertensive chronic kidney disease
401.3,6,18,0.348206950342971,0.0252993838781077,0.138158983853213,0.877598234190634,Other hypertensive complications
402,4,3,1.37010687752806,0.680267310907194,0.306437786409708,6.12585307394132,Elevated blood pressure reading
411,0,0,NA,NA,NA,NA,Ischemic Heart Disease
411.1,1,4,0.282491713609537,0.260117438275167,0.0312967374010468,2.5498366566281,Unstable angina (intermediate coronary syndrome)
411.2,10,22,0.495171709056133,0.0666434696768727,0.233646499798243,1.04942732573054,Myocardial infarction
411.3,6,10,0.652531355938029,0.409178211376321,0.236771331543801,1.79834766188133,Angina pectoris
411.4,75,95,0.822072236260686,0.20557253992464,0.606960149736902,1.11342196340828,Coronary atherosclerosis
411.41,0,0,NA,NA,NA,NA,Aneurysm and dissection of heart
411.8,8,14,0.590832060886966,0.235621559568609,0.247622398338216,1.40973727140444,Chronic ischemic heart disease
411.9,0,1,4.57545526248862E-09,0.998963789446787,0,Inf,Other acute and subacute forms of ischemic heart disease
414,2,4,0.528847532135504,0.462326731488636,0.096734121621392,2.89122088005773,Other forms of chronic heart disease
414.2,0,2,4.60389155431715E-09,0.99853507849189,0,Inf,ASCVD
415,1,6,0.175021450296795,0.10683661482327,0.0210438969711297,1.4556480725038,pulmonary heart disease
415.1,0,20,4.66668475816426E-09,0.995373249119821,0,Inf,Pulmonary embolism and infarction
415.11,3,0,220367432.728909,0.998204521316871,0,Inf,"Pulmonary embolism and infarction, acute"
415.2,1,1,1.01723795644349,0.990357983940047,0.063620611048795,16.2647457006612,Primary pulmonary hypertension
415.21,0,0,NA,NA,NA,NA,Primary pulmonary hypertension
416,4,12,0.348304696160118,0.0678055460824045,0.112303830607109,1.08024954012132,Cardiomegaly
418,67,110,0.669215755756985,0.00994310837897338,0.493105614306764,0.908222731114114,Nonspecific chest pain
418.1,1,5,0.221955793088659,0.169717382890031,0.0258901905340215,1.90282006696239,Precordial pain
420,0,0,NA,NA,NA,NA,Carditis
420.1,0,0,NA,NA,NA,NA,Myocarditis
420.2,0,1,4.57392213228922E-09,0.998963794339814,0,Inf,Pericarditis
420.21,0,0,NA,NA,NA,NA,Acute pericarditis
420.22,0,0,NA,NA,NA,NA,Chronic pericarditis
420.3,2,2,0.999670142951268,0.999736768743386,0.140817027392925,7.09672980043619,Endocarditis
420.4,0,0,NA,NA,NA,NA,Other rheumatic heart disease
425,0,0,NA,NA,NA,NA,Cardiomyopathy
425.1,13,19,0.725683242810649,0.373722492266516,0.358029400657731,1.47087409002931,Primary/intrinsic cardiomyopathies
425.11,1,0,218630744.014283,0.998963788359488,0,Inf,Hypertrophic obstructive cardiomyopathy
425.12,0,0,NA,NA,NA,NA,Other hypertrophic cardiomyopathy
425.2,0,3,4.57441978475762E-09,0.998205230925862,0,Inf,Secondary/extrinsic cardiomyopathies
425.8,1,0,218630744.200781,0.998963788388822,0,Inf,Other cardiomyopathy
426,0,0,NA,NA,NA,NA,Cardiac conduction disorders
426.2,0,1,4.60019248134762E-09,0.998964098038024,0,Inf,AV block
426.21,0,2,5.86557839219663E-09,0.998614467486944,0,Inf,First degree AV block
426.22,0,0,NA,NA,NA,NA,Mobitz II AV block
426.23,1,0,226721243.482397,0.998962089550805,0,Inf,Second degree AV block
426.24,0,0,NA,NA,NA,NA,"Atrioventricular block, complete"
426.25,0,0,NA,NA,NA,NA,Other heart block
426.3,1,0,219811516.921128,0.998963494440006,0,Inf,Bundle branch block
426.31,3,1,3.15928706242127,0.319431843983734,0.328179040626115,30.4135654846818,Right bundle branch block
426.32,3,4,0.758314066975977,0.717187257902464,0.169713489620104,3.38830004297742,Left bundle branch block
426.4,1,0,218630744.035305,0.998963788378013,0,Inf,Anomalous atrioventricular excitation
426.7,12,18,0.852962956218893,0.678525712497077,0.402081657499816,1.80944788480436,Abnormal electrocardiogram
426.8,0,1,4.57392214072705E-09,0.998963794266999,0,Inf,Other cardiac conduction disorders
426.9,2,0,223682328.143417,0.998533036546869,0,Inf,Cardiac pacemaker/device in situ
426.91,9,12,0.807267594935239,0.628168236928035,0.339408135795449,1.92005111576133,Cardiac pacemaker in situ
426.92,6,7,0.872329713058607,0.806080033451736,0.293139588242609,2.59589342008328,Cardiac defibrillator in situ
427,0,0,NA,NA,NA,NA,Cardiac dysrhythmias
427.1,0,0,NA,NA,NA,NA,"Paroxysmal tachycardia, unspecified"
427.11,5,4,1.27451131559438,0.717728339250333,0.342129520743388,4.74784838808593,Paroxysmal supraventricular tachycardia
427.12,4,6,0.674847759292836,0.542385367594689,0.190424481432217,2.39160161969337,Paroxysmal ventricular tachycardia
427.2,0,0,NA,NA,NA,NA,Atrial fibrillation & flutter
427.21,50,55,0.916980949728497,0.657442812397466,0.625170963837401,1.34499858567275,Atrial fibrillation
427.22,1,7,0.144102574267007,0.0699771744972304,0.0177284907400795,1.17130962893715,Atrial flutter
427.3,6,19,0.339095769317129,0.0211074376233043,0.135248976807589,0.85017974614595,Other specified cardiac dysrhythmias
427.4,0,0,NA,NA,NA,NA,Cardiac arrest & ventricular fibrillation
427.41,0,2,4.57167476395532E-09,0.998534531337474,0,Inf,Ventricular fibrillation & flutter
427.42,0,1,4.57241188879911E-09,0.998963752403094,0,Inf,Cardiac arrest
427.5,5,7,0.76385954431754,0.645586726823028,0.242355026464073,2.40754818234189,Cardiac arrhythmia NOS
427.6,2,4,0.938516751293381,0.94688537339306,0.145100011917224,6.07039021444579,Premature beats
427.61,1,0,691811748.56508,0.999336687832119,0,Inf,Supraventricular premature beats
427.7,13,22,0.674560814099209,0.267340486906594,0.336435955081585,1.35250791434537,Tachycardia NOS
427.8,4,3,1.48784500613486,0.603372287752337,0.332357495586498,6.66054712674392,Sinoatrial node dysfunction
427.9,12,14,1.07809647853672,0.852060405174329,0.4891412320939,2.37618900385433,Palpitations
428,0,24,4.70010391920061E-09,0.994935565441414,0,Inf,Heart failure
428.1,30,50,0.610596355599884,0.0327268529669387,0.388250203718865,0.960277434243994,Systolic/diastolic heart failure
428.2,0,6,4.95668760267487E-09,0.997479945293517,0,Inf,Heart failure NOS
428.3,18,1,18.4952114627608,0.00451705137178863,2.46889142510686,138.553216060295,Heart failure with reduced EF [Systolic or combined heart failure]
428.4,14,1,14.3629182237118,0.0100519445445121,1.88832498491924,109.246777725528,Heart failure with preserved EF [Diastolic heart failure]
429,0,0,NA,NA,NA,NA,Ill-defined descriptions and complications of heart disease
429.1,0,2,4.57317677151379E-09,0.998534539849673,0,Inf,Heart transplant/surgery
429.2,0,0,NA,NA,NA,NA,Abnormal function study of cardiovascular system
429.3,4,3,1.56667033192049,0.559674349841362,0.346621748235952,7.08107884577705,Symptoms involving cardiovascular system
429.9,0,0,NA,NA,NA,NA,"Cardiac complications, not elsewhere classified"
430,0,2,4.59020535026464E-09,0.998534849909964,0,Inf,Intracranial hemorrhage
430.1,0,4,4.67679160864623E-09,0.997930448630924,0,Inf,Subarachnoid hemorrhage
430.2,2,9,0.224601864340535,0.0560943100015111,0.0485249990418408,1.0395878096102,Intracerebral hemorrhage
430.3,1,3,0.334759531262269,0.343270474674793,0.0348212377538015,3.21826422608139,Subdural hemorrhage
433,1,1,1.27283119258557,0.864994714925197,0.0788835628812098,20.5378558681293,Cerebrovascular disease
433.1,5,17,0.32546346250276,0.0285141618040083,0.119189657270125,0.888721956672967,Occlusion and stenosis of precerebral arteries
433.11,0,2,4.57317112788615E-09,0.998534539607684,0,Inf,"Occlusion of cerebral arteries, with cerebral infarction"
433.12,1,2,0.525344563441789,0.599382082416912,0.0475733148030116,5.80129661934704,Cerebral atherosclerosis
433.2,0,2,5.0019275596588E-09,0.998545383776305,0,Inf,Occlusion of cerebral arteries
433.21,17,18,1.00216135778562,0.994943319561677,0.513998464730142,1.9539501690263,Ischemic stroke
433.3,4,2,2.02290785067938,0.415927691014291,0.370505286534009,11.0447983364055,Cerebral ischemia
433.31,21,31,0.769714664464898,0.360735329144392,0.439104723830512,1.34924684827802,Transient cerebral ischemia
433.32,0,1,4.57392213036376E-09,0.998963794419714,0,Inf,Moyamoya disease
433.5,0,3,4.65647918953681E-09,0.998207072565392,0,Inf,Cerebral aneurysm
433.6,0,21,4.74693693374238E-09,0.995271631734313,0,Inf,"Acute, but ill-defined cerebrovascular disease"
433.8,22,30,0.756833686107961,0.321950620632391,0.436074624404189,1.31353029131282,Late effects of cerebrovascular disease
440,1,0,218484883.98954,0.998963818138558,0,Inf,Atherosclerosis
440.1,1,0,218846017.021154,0.998963724448478,0,Inf,Atherosclerosis of renal artery
440.2,9,9,1.08286119070856,0.866140344823117,0.429119529188592,2.7325448472596,Atherosclerosis of the extremities
440.21,1,3,0.337267895999239,0.346577633174691,0.0350813274159547,3.24245523332224,Atherosclerosis of native arteries of the extremities with ulceration or gangrene
440.22,2,3,0.740412283716455,0.742904803749369,0.122895160157672,4.46079690343274,Atherosclerosis of native arteries of the extremities with intermittent claudication
440.9,0,0,NA,NA,NA,NA,Atherosclerosis of aorta
441,0,0,NA,NA,NA,NA,Vascular insufficiency of intestine
441.1,0,0,NA,NA,NA,NA,Acute vascular insufficiency of intestine
441.2,0,0,NA,NA,NA,NA,Chronic vascular insufficiency of intestine
442,0,0,NA,NA,NA,NA,Other aneurysm
442.1,2,4,0.575435770653172,0.5249748689886,0.104718619256648,3.16205779352069,Aortic aneurysm
442.11,2,2,1.17242622396225,0.8740446000853,0.164028400363171,8.38015397084252,Abdominal aortic aneurysm
442.2,0,0,NA,NA,NA,NA,Aneurysm of iliac artery
442.3,0,0,NA,NA,NA,NA,Aneurysm of artery of lower extremity
442.4,0,1,4.79080311338885E-09,0.998966737901717,0,Inf,Arterial dissection
442.8,0,0,NA,NA,NA,NA,Aneurysm of other specified artery
443,0,0,NA,NA,NA,NA,Peripheral vascular disease
443.1,4,0,668292338.889003,0.998674354788917,0,Inf,Raynaud's syndrome
443.7,1,0,218630744.315232,0.998963788401616,0,Inf,Peripheral angiopathy in diseases classified elsewhere
443.8,4,1,4.11147464945371,0.206086577604549,0.459442549815468,36.7929000043422,Other specified peripheral vascular diseases
443.9,19,25,0.833769452502337,0.553473334835005,0.456980343264332,1.52122845144772,Peripheral arterial disease
444,0,0,NA,NA,NA,NA,Arterial embolism and thrombosis
444.1,0,1,4.57087913781018E-09,0.998963757388434,0,Inf,Arterial embolism and thrombosis of lower extremity artery
444.2,0,0,NA,NA,NA,NA,Embolism and thrombosis of abdominal aorta
444.5,0,0,NA,NA,NA,NA,Atheroembolism
446,0,0,NA,NA,NA,NA,Polyarteritis nodosa and allied conditions
446.1,0,0,NA,NA,NA,NA,Thromboangiitis obliterans
446.2,0,0,NA,NA,NA,NA,Kawasaki disease
446.3,0,0,NA,NA,NA,NA,Hypersensitivity angiitis
446.4,1,1,1.00336587959453,0.998104198992471,0.0627591224966022,16.0413824841003,Wegener's granulomatosis
446.5,0,0,NA,NA,NA,NA,Giant cell arteritis
446.6,0,0,NA,NA,NA,NA,Polyarteritis nodosa
446.7,0,0,NA,NA,NA,NA,Takayasu's disease
446.8,0,0,NA,NA,NA,NA,Thrombotic microangiopathy
446.9,0,0,NA,NA,NA,NA,Arteritis NOS
447,1,1,218919710.14214,0.99896371040495,0,Inf,Other disorders of arteries and arterioles
447.1,2,1,2.12364229484184,0.538778693902747,0.192362218359451,23.4446069238706,Stricture of artery
447.7,1,0,638182830.735731,0.999337097021489,0,Inf,Aortic ectasia
448,0,0,NA,NA,NA,NA,Disease of capillaries
450,4,3,1.33345368813595,0.706335344295643,0.298443355336563,5.95791029221658,Noninfectious disorders of lymphatic channels
451,0,2,4.58399946222237E-09,0.998534754077505,0,Inf,Phlebitis and thrombophlebitis
451.2,0,1,4.57239321279887E-09,0.998963764803597,0,Inf,Phlebitis and thrombophlebitis of lower extremities
452,6,17,0.381486983201767,0.0430095777451667,0.150011317824086,0.970142256353263,Venous embolism & thrombosis
452.2,14,18,0.805154003059861,0.54356637902001,0.400113031572194,1.62022458027926,Deep vein thrombosis
452.8,0,0,NA,NA,NA,NA,Postphlebitic syndrome
453,1,0,219512865.52599,0.998963568017838,0,Inf,Chronic venous hypertension
454,0,0,NA,NA,NA,NA,Varicose veins
454.1,1,0,840967492.266746,0.999341374900154,0,Inf,Varicose veins of lower extremity
454.11,2,3,0.865673468092767,0.877494419168709,0.138297352262512,5.41869053239201,"Varicose veins of lower extremity, symptomtic"
455,4,1,4.44003906907384,0.182577009537947,0.495917411489488,39.7524799052552,Hemorrhoids
456,7,6,1.36475814339356,0.581564695800813,0.451581706731558,4.12453552080272,Chronic venous insufficiency
457,0,0,NA,NA,NA,NA,Encounter for long-term use of anticoagulants/antithrombotics
457.2,0,0,NA,NA,NA,NA,Encounter for long-term use of antiplatelets/antithrombotics
457.3,5,0,623723149.295243,0.998518846990672,0,Inf,Encounter for long-term use of aspirin
458,0,0,NA,NA,NA,NA,Hypotension
458.1,4,8,0.504332826321659,0.263667219404437,0.151859478734181,1.67491421560071,Orthostatic hypotension
458.2,1,0,218415359.230998,0.998963835810807,0,Inf,Iatrogenic hypotension
458.9,12,14,0.994568736551567,0.989163907888445,0.453219738612503,2.1825328586836,Hypotension NOS
459,0,2,4.63727054323355E-09,0.998535674838863,0,Inf,Other disorders of circulatory system
459.1,0,0,NA,NA,NA,NA,Hemorrhage NOS
459.7,1,0,218341417.405243,0.998963853182419,0,Inf,Blood vessel replaced
459.9,0,2,4.70718339381446E-09,0.998537110644988,0,Inf,Circulatory disease NEC
464,10,26,0.466054429655823,0.0423604033038729,0.223000782763558,0.97401779809945,Acute sinusitis
465,14,23,0.756714376359846,0.419731935547944,0.384460951580814,1.4894013164021,Acute upper respiratory infections
465.2,4,15,0.340371770088818,0.0582325796955031,0.111581301140636,1.03828276502507,Acute pharyngitis
465.4,0,0,NA,NA,NA,NA,Acute laryngitis and tracheitis
470,1,2,0.563849616731911,0.64050042053626,0.050911111409276,6.24473482287399,Deviated nasal septum
471,1,0,221762259.483202,0.998963054876704,0,Inf,Nasal polyps
472,2,3,0.841033756675445,0.850838123885051,0.138411661875663,5.11039149651294,Chronic pharyngitis and nasopharyngitis
473,3,0,218510183.128545,0.99820526090813,0,Inf,Diseases of the larynx and vocal cords
473.1,1,0,224416723.745253,0.998962516500284,0,Inf,Chronic laryngitis
473.3,0,1,4.57392213338071E-09,0.998963794402533,0,Inf,Paralysis/spasm of vocal cords or larynx
473.4,2,3,0.877079991208407,0.888432495978832,0.140358725284671,5.48073737074723,Voice disturbance
474,0,0,NA,NA,NA,NA,Acute and chronic tonsillitis
474.1,0,1,7.15544095181075E-09,0.999039483142021,0,Inf,Acute tonsillitis
474.2,0,1,2.24728044659779E-09,0.999360963187334,0,Inf,Chronic tonsillitis and adenoiditis
475,8,15,0.603479949265716,0.253304764662199,0.25371290433417,1.43543368486323,Chronic sinusitis
475.9,0,0,NA,NA,NA,NA,Postnasal drip
476,43,59,0.812714222102868,0.304600452686793,0.547010959714391,1.2074792928338,Allergic rhinitis
477,1,1,1.19468958542,0.900296451741871,0.0739079674071764,19.3116284425437,Epistaxis or throat hemorrhage
478,0,1,1.78706172232026E-09,0.99934123259686,0,Inf,Throat pain
479,2,7,0.321196432564415,0.159920249637137,0.0659001047464994,1.56550810790005,Other upper respiratory disease
480,20,43,0.544373058051761,0.0262612421787893,0.31839971091843,0.930723289533841,Pneumonia
480.1,5,8,0.645694336114002,0.442995721107205,0.211187457129257,1.97417584054022,Bacterial pneumonia
480.11,3,1,3.00421210427349,0.340772293452131,0.312497733140962,28.8811386781876,Pneumococcal pneumonia
480.12,0,1,4.57839291700103E-09,0.998963832471107,0,Inf,Pseudomonal pneumonia
480.13,0,0,NA,NA,NA,NA,MRSA pneumonia
480.2,1,0,218630744.006883,0.998963788378172,0,Inf,Viral pneumonia
480.3,0,1,4.57392213856749E-09,0.998963794390486,0,Inf,Pneumonia due to fungus
480.5,0,0,NA,NA,NA,NA,Bronchopneumonia and lung abscess
481,1,0,596368817.087696,0.999338663227283,0,Inf,Influenza
483,5,16,0.35775057662116,0.0452905952797993,0.130774257032663,0.978674839963383,Acute bronchitis and bronchiolitis
495,93,109,0.941148047664827,0.669786130631144,0.712176236362861,1.24373659551877,Asthma
495.1,0,7,5.08596339136181E-09,0.997367114348547,0,Inf,Chronic obstructive asthma
495.11,0,1,4.57091316838911E-09,0.998963746264214,0,Inf,Chronic obstructive asthma with exacerbation
495.2,12,8,1.63959357919908,0.279529787330721,0.669164474007395,4.01734881239545,Asthma with exacerbation
496,70,71,1.04680394201204,0.786731923599446,0.751548564753385,1.45805413569184,Chronic airway obstruction
496.1,5,3,1.76342327052835,0.437668585573882,0.420955665691567,7.38714758936002,Emphysema
496.2,1,2,0.721049161493392,0.791389992789256,0.063899659325958,8.13637973620807,Chronic bronchitis
496.21,14,23,0.692167216233906,0.280972713999715,0.354591088601198,1.35112096899825,Obstructive chronic bronchitis
496.3,1,3,0.336884026349344,0.346077904311309,0.0350405233270138,3.23884566877606,Bronchiectasis
497,2,0,616035661.566751,0.999063532138214,0,Inf,Bronchitis
498,0,0,NA,NA,NA,NA,Acute bronchospasm
499,0,1,4.57392213906053E-09,0.998963794406482,0,Inf,Cystic fibrosis
