"Phecode","Number of Schizophrenia Patients","Number of Non-Schizophrenic Participants","Odds Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"355.1",18,3,6.00948283182115,0.00148070875322083,1.75352082380467,31.863404165708,"Chronic pain syndrome"
"356",6,4,1.50029462398056,0.753837335478961,0.355642882028792,7.23111614287765,"Hereditary and idiopathic peripheral neuropathy"
"357",4,0,Inf,0.124958010245665,0.660212440948993,Inf,"Inflammatory and toxic neuropathy"
"358",0,1,0,1,0,39.0005499686929,"Myoneural disorders"
"358.1",1,2,0.49996549661438,1,0.00847878258455915,9.60595914863746,"Myasthenia gravis"
"359",3,6,0.499853485467859,0.50770224602956,0.0808611789916444,2.34139099860172,"Muscular dystrophies and other myopathies"
"359.1",1,1,1,1,0.0127452857363115,78.4603829752504,"Muscular dystrophies"
"359.2",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Myopathy"
"360",1,0,Inf,1,0.0256406640625,Inf,"Disorders of the globe"
"360.2",1,1,1,1,0.0127452857363115,78.4603829752504,"progressive myopia"
"360.3",0,0,0,1,0,Inf,"Hypotony of eye"
"361",1,3,0.33325709785026,0.62495800554317,0.0063524812634486,4.15152940526058,"Retinal detachments and defects"
"361.1",0,2,0,0.499972006046694,0,5.32447592819017,"Retinal detachment with retinal defect"
"361.2",1,1,1,1,0.0127452857363115,78.4603829752504,"Retinoschisis and retinal cysts"
"362",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Retinal disorders"
"362.1",0,0,0,1,0,Inf,"Retinopathy of prematurity"
"362.2",0,0,0,1,0,Inf,"Macular degeneration"
"362.21",0,0,0,1,0,Inf,"Macular degeneration, dry"
"362.22",0,0,0,1,0,Inf,"Macular degeneration, wet"
"362.23",1,0,Inf,1,0.0256406640625,Inf,"Cystoid macular degeneration of retina"
"362.26",0,0,0,1,0,Inf,"Macular puckering of retina"
"362.27",0,0,0,1,0,Inf,"Retinal drusen"
"362.29",0,0,0,1,0,Inf,"Age-related macular degeneration"
"362.3",0,0,0,1,0,Inf,"Other nondiabetic retinopathy"
"362.31",0,0,0,1,0,Inf,"Separation of retinal layers"
"362.4",1,1,1,1,0.0127452857363115,78.4603829752504,"Retinal vascular changes and abnomalities"
"362.5",0,0,0,1,0,Inf,"Toxic maculopathy of retina"
"362.6",3,2,1.50012652978023,1,0.171799457640931,17.9582415304969,"Peripheral retinal degenerations"
"362.7",5,0,Inf,0.0624650104974269,0.91655233335811,Inf,"Hereditary retinal dystrophies"
"362.8",0,1,0,1,0,39.0005499686929,"Retinal hemorrhage/ischemia"
"362.9",1,0,Inf,1,0.0256406640625,Inf,"Retinal edema and hypertensive retinopathy"
"363",0,0,0,1,0,Inf,"Disorders of choroid"
"363.3",1,1,1,1,0.0127452857363115,78.4603829752504,"Chorioretinal scars"
"363.4",1,1,1,1,0.0127452857363115,78.4603829752504,"Choroidal degenerations"
"364",0,2,0,0.499972006046694,0,5.32447592819017,"Disorders of cornea"
"364.1",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Corneal opacity"
"364.2",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Corneal edema"
"364.4",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Corneal degenerations"
"364.41",3,4,0.749930488825105,1,0.109841477219387,4.43418783005041,"Keratoconus"
"364.5",0,0,0,1,0,Inf,"Corneal dystrophy"
"364.51",0,0,0,1,0,Inf,"Fuchs' dystrophy"
"364.9",1,0,Inf,1,0.0256406640625,Inf,"Cornea replaced by transplant"
"365",9,5,1.80073816353645,0.42376540790324,0.541708856635511,6.8427101837214,"Glaucoma"
"365.1",14,6,2.33545825439546,0.115115464433867,0.842589842758558,7.41791719292014,"Open-angle glaucoma"
"365.11",1,2,0.49996549661438,1,0.00847878258455915,9.60595914863746,"Primary open angle glaucoma"
"365.2",0,0,0,1,0,Inf,"Primary angle-closure glaucoma"
"365.5",0,0,0,1,0,Inf,"Pseudoexfoliation glaucoma"
"366",0,0,0,1,0,Inf,"Cataract"
"366.1",0,0,0,1,0,Inf,"Nonsenile Cataract"
"366.2",1,1,1,1,0.0127452857363115,78.4603829752504,"Senile cataract"
"366.3",0,0,0,1,0,Inf,"Traumatic cataract"
"367",4,4,1,1,0.186182079434589,5.37108621322133,"Disorders of refraction and accommodation"
"367.1",129,124,1.04092331869832,0.800112407702581,0.805638695852771,1.34532827910657,"Myopia"
"367.2",31,35,0.885322719764255,0.711719149109779,0.527432682806087,1.47959704224335,"Astigmatism"
"367.4",0,0,0,1,0,Inf,"Presbyopia"
"367.8",43,31,1.38893844063745,0.199743440730053,0.854197092316996,2.28249186367857,"Hypermetropia"
"367.9",5,3,1.6669832082521,0.7265012477942,0.324231140870508,10.7398822879194,"Blindness and low vision"
"368",15,11,1.36421945140394,0.556906772050936,0.585121499730737,3.2855553950191,"Visual disturbances"
"368.1",9,3,3.00202931088721,0.145860760057173,0.748823775273133,17.2431786833335,"Amblyopia"
"368.2",14,5,2.8028311286866,0.0634290641836127,0.95342161818915,9.94508002643656,"Diplopia and disorders of binocular vision"
"368.3",0,1,0,1,0,39.0005499686929,"Anisometropia"
"368.4",3,3,1,1,0.13388769936887,7.46894602501852,"Visual field defects"
"368.5",2,2,1,1,0.0724921251481829,13.794601799242,"Color vision deficiencies"
"368.7",4,1,4.00079770311376,0.374930009238616,0.395839896891566,196.891675623952,"Disorders of accommodation"
"368.9",14,11,1.27313521525379,0.689829523687161,0.536603953113067,3.10084861521964,"Subjective visual disturbances"
"368.91",8,0,Inf,0.00780025778820654,1.70780345821784,Inf,"Psychophysical visual disturbances"
"369",2,2,1,1,0.0724921251481829,13.794601799242,"Infection of the eye"
"369.2",2,2,1,1,0.0724921251481829,13.794601799242,"Eye infection, viral"
"369.5",59,39,1.51618757997721,0.0537312663508019,0.993750058003172,2.33648007486475,"Conjunctivitis, infectious"
"370",3,2,1.50012652978023,1,0.171799457640931,17.9582415304969,"Keratitis"
"370.1",12,12,1,1,0.410680306449339,2.43498406009726,"Corneal ulcer"
"370.2",7,6,1.16678624505458,1,0.335609727846869,4.20425129831375,"Superficial keratitis"
"370.3",2,2,1,1,0.0724921251481829,13.794601799242,"Keratoconjunctivitis"
"370.31",4,2,2.00036207628427,0.68744750251955,0.286603461486599,22.11871117581,"Keratoconjunctivitis sicca"
"371",0,0,0,1,0,Inf,"Inflammation of the eye"
"371.1",8,6,1.33360639071088,0.79044520681022,0.40559540114624,4.66452752909582,"Uveitis"
"371.2",3,0,Inf,0.249958009070041,0.413256128693153,Inf,"Conjunctivitis, noninfectious"
"371.21",27,19,1.42229519130015,0.301370182153675,0.761445163503888,2.70856244361173,"Allergic conjunctivitis"
"371.3",27,19,1.42229519130015,0.301370182153675,0.761445163503888,2.70856244361173,"Inflammation of eyelids"
"371.33",0,0,0,1,0,Inf,"Noninfectious dermatoses of eyelid"
"371.9",0,0,0,1,0,Inf,"Chronic inflammatory disorders of orbit"
"372",3,4,0.749930488825105,1,0.109841477219387,4.43418783005041,"Disorders of conjunctiva"
"374",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Other disorders of eyelids"
"374.1",0,0,0,1,0,Inf,"Ectropion or entropion"
"374.2",0,0,0,1,0,Inf,"Lagophthalmos"
"374.3",0,1,0,1,0,39.0005499686929,"Ptosis of eyelid"
"374.6",0,0,0,1,0,Inf,"Dermatochalasis"
"375",1,0,Inf,1,0.0256406640625,Inf,"Disorders of lacrimal system"
"375.1",4,6,0.666535748389748,0.753837335478961,0.138291237513168,2.81180940356636,"Dry eyes"
"375.2",1,1,1,1,0.0127452857363115,78.4603829752504,"Epiphora"
"376",0,0,0,1,0,Inf,"Disorders of the orbit"
"377",5,6,0.833249604960016,1,0.201088748630822,3.2785512021217,"Disorders of optic nerve and visual pathways"
"377.1",3,1,3.00068628878501,0.62495800554317,0.24087508539211,157.418803539631,"Optic atrophy"
"377.3",2,3,0.666610435952026,1,0.0556847394162611,5.82074014511762,"Optic neuritis/neuropathy"
"378",19,5,3.80541734399784,0.00657576626048026,1.37363857861244,13.0499616541454,"Disorders of binocular eye movements"
"378.1",25,19,1.31665166976606,0.450819572446062,0.695779286564972,2.5312052071778,"Strabismus (not specified as paralytic)"
"378.2",7,2,3.50141522765832,0.179577264552549,0.666468673905402,34.5625237542424,"Nystagmus and other irregular eye movements"
"378.5",4,1,4.00079770311376,0.374930009238616,0.395839896891566,196.891675623952,"Paralytic strabismus"
"379",1,1,1,1,0.0127452857363115,78.4603829752504,"Other disorders of eye"
"379.1",1,0,Inf,1,0.0256406640625,Inf,"Scleritis and episcleritis"
"379.2",6,2,3.00135757612107,0.288952258378219,0.536464610521696,30.4150724765771,"Disorders of vitreous body"
"379.3",3,0,Inf,0.249958009070041,0.413256128693153,Inf,"Aphakia and other disorders of lens"
"379.4",1,0,Inf,1,0.0256406640625,Inf,"Anomalies of pupillary function"
"379.5",2,3,0.666610435952026,1,0.0556847394162611,5.82074014511762,"Disorders of iris and ciliary body"
"379.51",0,0,0,1,0,Inf,"Pigmentary iris degeneration"
"379.9",9,4,2.25130181820318,0.26666973975976,0.628014456132322,10.0082874111389,"Pain, swelling or discharge of eye"
"380",3,0,Inf,0.249958009070041,0.413256128693153,Inf,"Other disorders of external ear"
"380.1",37,27,1.37188168433908,0.259578516301572,0.812235815231095,2.34504398995399,"Otitis externa"
"380.4",52,39,1.33525945334402,0.20701284873059,0.863735662462557,2.07959969329223,"Impacted cerumen"
"381",0,0,0,1,0,Inf,"Eustachian tube disorders"
"381.1",30,25,1.20066014560612,0.589476728495219,0.681976436263948,2.13108461261843,"Otitis media"
"381.11",89,78,1.14243585827344,0.436974544339775,0.83217469726846,1.5710869528358,"Suppurative and unspecified otitis media"
"381.2",20,19,1.05276582362532,1,0.532948219817425,2.08646343187299,"Eustachian tube disorders"
"381.3",1,2,0.49996549661438,1,0.00847878258455915,9.60595914863746,"Mastoiditis"
"381.9",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Otorrhea"
"382",20,11,1.81994756257676,0.149259461668774,0.830709906404185,4.20779316029926,"Otalgia"
"383",0,0,0,1,0,Inf,"Otosclerosis"
"384",0,0,0,1,0,Inf,"Other disorders of tympanic membrane"
"384.1",0,0,0,1,0,Inf,"Myringitis"
"384.4",14,10,1.40059589802308,0.540981076632924,0.578278089828459,3.52642446733819,"Perforation of tympanic membrane"
"385",0,1,0,1,0,39.0005499686929,"Other disorders of middle ear and mastoid"
"385.3",2,2,1,1,0.0724921251481829,13.794601799242,"Cholesteatoma"
"385.5",1,3,0.33325709785026,0.62495800554317,0.0063524812634486,4.15152940526058,"Tympanosclerosis and middle ear disease related to otitis media"
"386",0,0,0,1,0,Inf,"Vertiginous syndromes and other disorders of vestibular system"
"386.1",1,0,Inf,1,0.0256406640625,Inf,"Meniere's disease"
"386.2",5,2,2.50085976408089,0.453033129409212,0.409274367470498,26.2779199753436,"Peripheral or central vertigo"
"386.21",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Central origin vertigo"
"386.3",4,0,Inf,0.124958010245665,0.660212440948993,Inf,"Labyrinthitis"
"386.9",67,28,2.40339879604639,7.47537364809303e-05,1.52317568151317,3.88493423054786,"Light-headedness and vertigo"
"388",0,0,0,1,0,Inf,"Other disorders of ear"
"389",26,4,6.51541004594241,5.86997821342892e-05,2.25907994085377,25.7002175200653,"Hearing loss"
"389.1",19,12,1.5845275347268,0.28062177965752,0.729764061955784,3.58166111623542,"Sensorineural hearing loss"
"389.2",13,13,1,1,0.426824805704889,2.34288163816657,"Conductive hearing loss"
"389.3",0,1,0,1,0,39.0005499686929,"Degenerative and vascular disorders of ear"
"389.4",15,6,2.50254046517668,0.0781800534266514,0.916985071689457,7.87573159280504,"Tinnitus"
"389.5",8,3,2.66817069605242,0.226418131931026,0.640115551352208,15.6198237302614,"Disorders of acoustic nerve"
"394",0,0,0,1,0,Inf,"Chronic rheumatic disease of the heart valves"
"394.1",1,1,1,1,0.0127452857363115,78.4603829752504,"Mitral valve stenosis and/or aortic valve stenosis"
"394.11",1,0,Inf,1,0.0256406640625,Inf,"Mitral stenosis/insufficiency"
"394.12",0,0,0,1,0,Inf,"Aortic stenosis/insufficiency"
"394.2",1,0,Inf,1,0.0256406640625,Inf,"Mitral valve disease"
"394.3",0,0,0,1,0,Inf,"Aortic valve disease"
"394.4",0,0,0,1,0,Inf,"Acute rheumatic heart disease"
"394.7",1,0,Inf,1,0.0256406640625,Inf,"Disease of tricuspid valve"
"395",0,0,0,1,0,Inf,"Heart valve disorders"
"395.1",12,6,2.00125929392324,0.237646551039369,0.694775531837591,6.50210105359923,"Nonrheumatic mitral valve disorders"
"395.2",6,5,1.20012058097284,1,0.305012774957687,4.97292865368564,"Nonrheumatic aortic valve disorders"
"395.3",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Nonrheumatic tricuspid valve disorders"
"395.4",4,4,1,1,0.186182079434589,5.37108621322133,"Nonrheumatic pulmonary valve disorders"
"395.6",3,0,Inf,0.249958009070041,0.413256128693153,Inf,"Heart valve replaced"
"396",11,11,1,1,0.392917704042128,2.54506220949713,"Abnormal heart sounds"
"401",0,0,0,1,0,Inf,"Hypertension"
"401.1",222,76,2.96993385789908,5.22118486932662e-18,2.27488702237592,3.91307229052885,"Essential hypertension"
"401.2",0,0,0,1,0,Inf,"Hypertensive heart and/or renal disease"
"401.21",5,3,1.6669832082521,0.7265012477942,0.324231140870508,10.7398822879194,"Hypertensive heart disease"
"401.22",4,2,2.00036207628427,0.68744750251955,0.286603461486599,22.11871117581,"Hypertensive chronic kidney disease"
"401.3",13,3,4.33763928486973,0.0212148075002838,1.19147594204101,23.7391865630574,"Other hypertensive complications"
"402",53,14,3.80177709816908,1.69938665215163e-06,2.07777737544325,7.42593388017471,"Elevated blood pressure reading"
"411",1,0,Inf,1,0.0256406640625,Inf,"Ischemic Heart Disease"
"411.1",0,0,0,1,0,Inf,"Unstable angina (intermediate coronary syndrome)"
"411.2",1,3,0.33325709785026,0.62495800554317,0.0063524812634486,4.15152940526058,"Myocardial infarction"
"411.3",0,1,0,1,0,39.0005499686929,"Angina pectoris"
"411.4",3,1,3.00068628878501,0.62495800554317,0.24087508539211,157.418803539631,"Coronary atherosclerosis"
"411.41",0,0,0,1,0,Inf,"Aneurysm and dissection of heart"
"411.8",0,0,0,1,0,Inf,"Chronic ischemic heart disease"
"411.9",0,0,0,1,0,Inf,"Other acute and subacute forms of ischemic heart disease"
"414",0,2,0,0.499972006046694,0,5.32447592819017,"Other forms of chronic heart disease"
"414.2",0,0,0,1,0,Inf,"ASCVD"
"415",1,0,Inf,1,0.0256406640625,Inf,"pulmonary heart disease"
"415.1",4,0,Inf,0.124958010245665,0.660212440948993,Inf,"Pulmonary embolism and infarction"
"415.11",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Pulmonary embolism and infarction, acute"
"415.2",1,0,Inf,1,0.0256406640625,Inf,"Primary pulmonary hypertension"
"415.21",0,0,0,1,0,Inf,"Primary pulmonary hypertension"
"416",11,2,5.50496259899997,0.0224140454632308,1.20096824424077,51.1121127317666,"Cardiomegaly"
"418",273,99,2.81289304070091,2.54822879430764e-20,2.22258448506267,3.5839301327209,"Nonspecific chest pain"
"418.1",4,6,0.666535748389748,0.753837335478961,0.138291237513168,2.81180940356636,"Precordial pain"
"420",0,0,0,1,0,Inf,"Carditis"
"420.1",1,2,0.49996549661438,1,0.00847878258455915,9.60595914863746,"Myocarditis"
"420.2",5,4,1.25012186102159,1,0.268972278504129,6.30228005288549,"Pericarditis"
"420.21",1,2,0.49996549661438,1,0.00847878258455915,9.60595914863746,"Acute pericarditis"
"420.22",1,0,Inf,1,0.0256406640625,Inf,"Chronic pericarditis"
"420.3",4,0,Inf,0.124958010245665,0.660212440948993,Inf,"Endocarditis"
"420.4",1,0,Inf,1,0.0256406640625,Inf,"Other rheumatic heart disease"
"425",0,0,0,1,0,Inf,"Cardiomyopathy"
"425.1",10,7,1.42901704193105,0.628892594399209,0.490752650688415,4.42542296264163,"Primary/intrinsic cardiomyopathies"
"425.11",0,0,0,1,0,Inf,"Hypertrophic obstructive cardiomyopathy"
"425.12",1,0,Inf,1,0.0256406640625,Inf,"Other hypertrophic cardiomyopathy"
"425.2",1,2,0.49996549661438,1,0.00847878258455915,9.60595914863746,"Secondary/extrinsic cardiomyopathies"
"425.8",0,0,0,1,0,Inf,"Other cardiomyopathy"
"426",0,0,0,1,0,Inf,"Cardiac conduction disorders"
"426.2",0,1,0,1,0,39.0005499686929,"AV block"
"426.21",1,1,1,1,0.0127452857363115,78.4603829752504,"First degree AV block"
"426.22",0,0,0,1,0,Inf,"Mobitz II AV block"
"426.23",1,1,1,1,0.0127452857363115,78.4603829752504,"Second degree AV block"
"426.24",1,0,Inf,1,0.0256406640625,Inf,"Atrioventricular block, complete"
"426.25",0,0,0,1,0,Inf,"Other heart block"
"426.3",0,0,0,1,0,Inf,"Bundle branch block"
"426.31",7,3,2.3344121812473,0.343612186396627,0.532686046401144,13.9939835849502,"Right bundle branch block"
"426.32",1,0,Inf,1,0.0256406640625,Inf,"Left bundle branch block"
"426.4",3,8,0.374788615091046,0.226418131931026,0.0640212090270025,1.5622179431316,"Anomalous atrioventricular excitation"
"426.7",33,19,1.73951122861218,0.069987075813229,0.959730478182038,3.2406022367551,"Abnormal electrocardiogram"
"426.8",1,2,0.49996549661438,1,0.00847878258455915,9.60595914863746,"Other cardiac conduction disorders"
"426.9",0,0,0,1,0,Inf,"Cardiac pacemaker/device in situ"
"426.91",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Cardiac pacemaker in situ"
"426.92",0,3,0,0.249958009070041,0,2.41980682334299,"Cardiac defibrillator in situ"
"427",0,0,0,1,0,Inf,"Cardiac dysrhythmias"
"427.1",3,2,1.50012652978023,1,0.171799457640931,17.9582415304969,"Paroxysmal tachycardia, unspecified"
"427.11",9,10,0.899905795302257,1,0.323383977723947,2.46558791925445,"Paroxysmal supraventricular tachycardia"
"427.12",4,2,2.00036207628427,0.68744750251955,0.286603461486599,22.11871117581,"Paroxysmal ventricular tachycardia"
"427.2",0,0,0,1,0,Inf,"Atrial fibrillation & flutter"
"427.21",2,7,0.285598803621124,0.179577264552549,0.0289330723390029,1.50044561605598,"Atrial fibrillation"
"427.22",0,2,0,0.499972006046694,0,5.32447592819017,"Atrial flutter"
"427.3",57,11,5.20809041404888,1.20228901919585e-08,2.70101724702531,11.022798452445,"Other specified cardiac dysrhythmias"
"427.4",0,0,0,1,0,Inf,"Cardiac arrest & ventricular fibrillation"
"427.41",2,2,1,1,0.0724921251481829,13.794601799242,"Ventricular fibrillation & flutter"
"427.42",1,3,0.33325709785026,0.62495800554317,0.0063524812634486,4.15152940526058,"Cardiac arrest"
"427.5",16,7,2.28805771377646,0.092930209004241,0.890009060370397,6.58026173625259,"Cardiac arrhythmia NOS"
"427.6",4,4,1,1,0.186182079434589,5.37108621322133,"Premature beats"
"427.61",1,2,0.49996549661438,1,0.00847878258455915,9.60595914863746,"Supraventricular premature beats"
"427.7",84,18,4.70089521592017,1.99835602936213e-11,2.79861241504008,8.32069428327199,"Tachycardia NOS"
"427.8",1,0,Inf,1,0.0256406640625,Inf,"Sinoatrial node dysfunction"
"427.9",69,39,1.77515300439664,0.00489346468537714,1.18046039232301,2.70374107767657,"Palpitations"
"428",3,1,3.00068628878501,0.62495800554317,0.24087508539211,157.418803539631,"Heart failure"
"428.1",4,1,4.00079770311376,0.374930009238616,0.395839896891566,196.891675623952,"Systolic/diastolic heart failure"
"428.2",3,1,3.00068628878501,0.62495800554317,0.24087508539211,157.418803539631,"Heart failure NOS"
"428.3",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Heart failure with reduced EF [Systolic or combined heart failure]"
"428.4",0,1,0,1,0,39.0005499686929,"Heart failure with preserved EF [Diastolic heart failure]"
"429",0,0,0,1,0,Inf,"Ill-defined descriptions and complications of heart disease"
"429.1",0,0,0,1,0,Inf,"Heart transplant/surgery"
"429.2",0,1,0,1,0,39.0005499686929,"Abnormal function study of cardiovascular system"
"429.3",2,2,1,1,0.0724921251481829,13.794601799242,"Symptoms involving cardiovascular system"
"429.9",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Cardiac complications, not elsewhere classified"
"430",5,1,5.00167548478987,0.218671262598149,0.559564807755937,236.359703704912,"Intracranial hemorrhage"
"430.1",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Subarachnoid hemorrhage"
"430.2",8,0,Inf,0.00780025778820654,1.70780345821784,Inf,"Intracerebral hemorrhage"
"430.3",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Subdural hemorrhage"
"433",1,0,Inf,1,0.0256406640625,Inf,"Cerebrovascular disease"
"433.1",0,1,0,1,0,39.0005499686929,"Occlusion and stenosis of precerebral arteries"
"433.11",0,0,0,1,0,Inf,"Occlusion of cerebral arteries, with cerebral infarction"
"433.12",0,0,0,1,0,Inf,"Cerebral atherosclerosis"
"433.2",1,1,1,1,0.0127452857363115,78.4603829752504,"Occlusion of cerebral arteries"
"433.21",6,0,Inf,0.0312237600772824,1.17781490471159,Inf,"Ischemic stroke"
"433.3",1,0,Inf,1,0.0256406640625,Inf,"Cerebral ischemia"
"433.31",1,1,1,1,0.0127452857363115,78.4603829752504,"Transient cerebral ischemia"
"433.32",0,0,0,1,0,Inf,"Moyamoya disease"
"433.5",0,0,0,1,0,Inf,"Cerebral aneurysm"
"433.6",3,1,3.00068628878501,0.62495800554317,0.24087508539211,157.418803539631,"Acute, but ill-defined cerebrovascular disease"
"433.8",14,2,7.00873895470994,0.00416513783267454,1.60896430831633,63.6125795451485,"Late effects of cerebrovascular disease"
"440",0,0,0,1,0,Inf,"Atherosclerosis"
"440.1",1,0,Inf,1,0.0256406640625,Inf,"Atherosclerosis of renal artery"
"440.2",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Atherosclerosis of the extremities"
"440.21",0,0,0,1,0,Inf,"Atherosclerosis of native arteries of the extremities with ulceration or gangrene"
"440.22",0,1,0,1,0,39.0005499686929,"Atherosclerosis of native arteries of the extremities with intermittent claudication"
"440.9",0,0,0,1,0,Inf,"Atherosclerosis of aorta"
"441",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Vascular insufficiency of intestine"
"441.1",0,1,0,1,0,39.0005499686929,"Acute vascular insufficiency of intestine"
"441.2",0,0,0,1,0,Inf,"Chronic vascular insufficiency of intestine"
"442",0,0,0,1,0,Inf,"Other aneurysm"
"442.1",1,2,0.49996549661438,1,0.00847878258455915,9.60595914863746,"Aortic aneurysm"
"442.11",0,0,0,1,0,Inf,"Abdominal aortic aneurysm"
"442.2",0,0,0,1,0,Inf,"Aneurysm of iliac artery"
"442.3",0,1,0,1,0,39.0005499686929,"Aneurysm of artery of lower extremity"
"442.4",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Arterial dissection"
"442.8",1,2,0.49996549661438,1,0.00847878258455915,9.60595914863746,"Aneurysm of other specified artery"
"443",0,0,0,1,0,Inf,"Peripheral vascular disease"
"443.1",3,1,3.00068628878501,0.62495800554317,0.24087508539211,157.418803539631,"Raynaud's syndrome"
"443.7",0,0,0,1,0,Inf,"Peripheral angiopathy in diseases classified elsewhere"
"443.8",0,1,0,1,0,39.0005499686929,"Other specified peripheral vascular diseases"
"443.9",1,0,Inf,1,0.0256406640625,Inf,"Peripheral arterial disease"
"444",1,0,Inf,1,0.0256406640625,Inf,"Arterial embolism and thrombosis"
"444.1",0,0,0,1,0,Inf,"Arterial embolism and thrombosis of lower extremity artery"
"444.2",0,0,0,1,0,Inf,"Embolism and thrombosis of abdominal aorta"
"444.5",1,0,Inf,1,0.0256406640625,Inf,"Atheroembolism"
"446",1,1,1,1,0.0127452857363115,78.4603829752504,"Polyarteritis nodosa and allied conditions"
"446.1",0,0,0,1,0,Inf,"Thromboangiitis obliterans"
"446.2",0,0,0,1,0,Inf,"Kawasaki disease"
"446.3",0,0,0,1,0,Inf,"Hypersensitivity angiitis"
"446.4",0,0,0,1,0,Inf,"Wegener's granulomatosis"
"446.5",0,0,0,1,0,Inf,"Giant cell arteritis"
"446.6",0,0,0,1,0,Inf,"Polyarteritis nodosa"
"446.7",0,0,0,1,0,Inf,"Takayasu's disease"
"446.8",0,0,0,1,0,Inf,"Thrombotic microangiopathy"
"446.9",0,1,0,1,0,39.0005499686929,"Arteritis NOS"
"447",3,0,Inf,0.249958009070041,0.413256128693153,Inf,"Other disorders of arteries and arterioles"
"447.1",1,0,Inf,1,0.0256406640625,Inf,"Stricture of artery"
"447.7",0,1,0,1,0,39.0005499686929,"Aortic ectasia"
"448",0,0,0,1,0,Inf,"Disease of capillaries"
"450",0,1,0,1,0,39.0005499686929,"Noninfectious disorders of lymphatic channels"
"451",4,1,4.00079770311376,0.374930009238616,0.395839896891566,196.891675623952,"Phlebitis and thrombophlebitis"
"451.2",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Phlebitis and thrombophlebitis of lower extremities"
"452",12,3,4.00348646779738,0.0350816427698026,1.07998472847209,22.1151559599734,"Venous embolism & thrombosis"
"452.2",16,2,8.01179905547899,0.00130547039924361,1.88275844543429,71.6990205741324,"Deep vein thrombosis"
"452.8",0,0,0,1,0,Inf,"Postphlebitic syndrome"
"453",0,0,0,1,0,Inf,"Chronic venous hypertension"
"454",28,14,2.00305856618422,0.0433137440727549,1.01898063101547,4.1194234562712,"Varicose veins"
"454.1",1,0,Inf,1,0.0256406640625,Inf,"Varicose veins of lower extremity"
"454.11",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Varicose veins of lower extremity, symptomtic"
"455",31,19,1.63372478940919,0.118404686571458,0.893453455931331,3.06334607270274,"Hemorrhoids"
"456",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Chronic venous insufficiency"
"457",0,0,0,1,0,Inf,"Encounter for long-term use of anticoagulants/antithrombotics"
"457.2",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Encounter for long-term use of antiplatelets/antithrombotics"
"457.3",1,0,Inf,1,0.0256406640625,Inf,"Encounter for long-term use of aspirin"
"458",0,0,0,1,0,Inf,"Hypotension"
"458.1",5,2,2.50085976408089,0.453033129409212,0.409274367470498,26.2779199753436,"Orthostatic hypotension"
"458.2",1,0,Inf,1,0.0256406640625,Inf,"Iatrogenic hypotension"
"458.9",13,1,13.0197625651091,0.00182422143341308,1.95426933424471,551.919295081846,"Hypotension NOS"
"459",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Other disorders of circulatory system"
"459.1",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Hemorrhage NOS"
"459.7",0,0,0,1,0,Inf,"Blood vessel replaced"
"459.9",0,1,0,1,0,39.0005499686929,"Circulatory disease NEC"
"464",266,212,1.2625166801206,0.0139201081711786,1.04744734668699,1.52326878056315,"Acute sinusitis"
"465",429,370,1.16749415260892,0.0357230119165006,1.01017710077127,1.34980580439986,"Acute upper respiratory infections"
"465.2",473,431,1.10288805319016,0.161625405286623,0.962459839072508,1.26404965344001,"Acute pharyngitis"
"465.4",4,1,4.00079770311376,0.374930009238616,0.395839896891566,196.891675623952,"Acute laryngitis and tracheitis"
"470",101,60,1.69108975642508,0.00146459803387278,1.21493175246196,2.37134858958915,"Deviated nasal septum"
"471",10,0,Inf,0.0019482080443309,2.24308074164337,Inf,"Nasal polyps"
"472",31,12,2.58885511249929,0.00534724650336083,1.29165890763768,5.53892243493902,"Chronic pharyngitis and nasopharyngitis"
"473",4,1,4.00079770311376,0.374930009238616,0.395839896891566,196.891675623952,"Diseases of the larynx and vocal cords"
"473.1",0,2,0,0.499972006046694,0,5.32447592819017,"Chronic laryngitis"
