"Phecode","Number of Schizophrenia Patients","Number of Non-Schizophrenic Participants","Hazard Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"454.11",56,48,1.21778722176187,0.316799152781872,0.828002503047759,1.79106429271381,"Varicose veins of lower extremity, symptomtic"
"455",39,50,0.827536994337435,0.375860980770153,0.544287264298074,1.25819125656043,"Hemorrhoids"
"456",112,71,1.64411244342892,0.00105285252827792,1.22108091666613,2.21369910031679,"Chronic venous insufficiency"
"457",0,0,NA,NA,NA,NA,"Encounter for long-term use of anticoagulants/antithrombotics"
"457.2",5,2,2.53983888059924,0.265276445044955,0.492716435955339,13.092279998527,"Encounter for long-term use of antiplatelets/antithrombotics"
"457.3",31,23,1.41551539049655,0.20694264796105,0.825159817457391,2.42823726791092,"Encounter for long-term use of aspirin"
"458",10,0,226405168.222938,0.996718751296996,0,Inf,"Hypotension"
"458.1",148,25,6.09284166329622,6.51196128751528e-17,3.98772132092215,9.3092562259124,"Orthostatic hypotension"
"458.2",5,1,4.98854898552803,0.142344563472917,0.582813374990331,42.6991247093902,"Iatrogenic hypotension"
"458.9",326,30,11.3650128539882,3.68064221272239e-37,7.81879617355696,16.5196168699403,"Hypotension NOS"
"459",18,3,6.26534342064925,0.00326323149334733,1.84493464105041,21.2769207674064,"Other disorders of circulatory system"
"459.1",9,1,9.15187240562179,0.0357065844247153,1.1593786242488,72.2428090159506,"Hemorrhage NOS"
"459.7",3,2,1.53450164488842,0.639043559663672,0.256368738887918,9.18479885020108,"Blood vessel replaced"
"459.9",40,10,4.15311507996137,5.66921238983619e-05,2.07656700183832,8.30619231266464,"Circulatory disease NEC"
"464",116,158,0.776215402490269,0.0383739054893952,0.610738012528521,0.986528329174522,"Acute sinusitis"
"465",140,104,1.4511053800993,0.0040567593903968,1.12568051925498,1.87060785732241,"Acute upper respiratory infections"
"465.2",62,49,1.36876656319932,0.100862922927558,0.940741086782702,1.99153829980984,"Acute pharyngitis"
"465.4",1,2,0.522227091941945,0.595859887571881,0.0473375636141879,5.76119924085831,"Acute laryngitis and tracheitis"
"470",25,23,1.15640596601491,0.615214341213864,0.656181344509769,2.03796522016934,"Deviated nasal septum"
"471",7,10,0.730666913271284,0.524452831987319,0.27801657030228,1.92029610885753,"Nasal polyps"
"472",34,29,1.21781069254056,0.435869571052924,0.741844231490574,1.99915672308488,"Chronic pharyngitis and nasopharyngitis"
"473",10,3,3.36512191029578,0.0652773978202529,0.926108735622606,12.2275549679809,"Diseases of the larynx and vocal cords"
"473.1",5,2,2.75492120354822,0.226642350581334,0.532917498234573,14.2415868551925,"Chronic laryngitis"
"473.3",6,3,2.04115633360215,0.312974262149205,0.510443603177479,8.16215376638884,"Paralysis/spasm of vocal cords or larynx"
"473.4",24,15,1.67487565018899,0.11733144242833,0.878344873074376,3.19374374415963,"Voice disturbance"
"474",1,0,226606281.486428,0.998962064230493,0,Inf,"Acute and chronic tonsillitis"
"474.1",0,4,4.8465873735726e-09,0.997935430848262,0,Inf,"Acute tonsillitis"
"474.2",4,1,4.32714188465205,0.190460834380315,0.482809650795569,38.7816541344123,"Chronic tonsillitis and adenoiditis"
"475",97,70,1.44939841923611,0.0180104338465126,1.06568346265648,1.97127557224871,"Chronic sinusitis"
"475.9",5,6,0.849730129603775,0.78802091430477,0.259291000312218,2.78467548926505,"Postnasal drip"
"476",305,337,0.941922979477218,0.449252461451456,0.806692567850166,1.09982282548069,"Allergic rhinitis"
"477",20,19,1.10639992223881,0.752458465566341,0.590244610906265,2.07392115965368,"Epistaxis or throat hemorrhage"
"478",0,2,4.56403882580406e-09,0.998534497490984,0,Inf,"Throat pain"
"479",32,16,2.07750949079546,0.0169956904547667,1.13969050395894,3.78703311938862,"Other upper respiratory disease"
"480",1048,102,10.8318028594404,1.03870909827129e-116,8.83881943765444,13.2741656296259,"Pneumonia"
"480.1",123,15,8.48154408080831,5.46447674455296e-15,4.96180533385324,14.4980677705931,"Bacterial pneumonia"
"480.11",29,0,227659141.18917,0.994410872620132,0,Inf,"Pneumococcal pneumonia"
"480.12",12,1,12.0171555889247,0.0169041221403492,1.56257323005016,92.4193667670788,"Pseudomonal pneumonia"
"480.13",3,0,218555046.527576,0.998205190808034,0,Inf,"MRSA pneumonia"
"480.2",8,1,8.23095262215091,0.0468980226888288,1.02933322893539,65.8179286975544,"Viral pneumonia"
"480.3",11,0,222533912.069325,0.99656067740462,0,Inf,"Pneumonia due to fungus"
"480.5",18,2,9.18470829259831,0.00293166992014607,2.1308214740702,39.5898330510935,"Bronchopneumonia and lung abscess"
"481",21,3,7.29950369142379,0.00128432766154832,2.17636520840504,24.4824508016088,"Influenza"
"483",156,90,1.85078526780549,3.34648582012277e-06,1.42766194619495,2.39931176750585,"Acute bronchitis and bronchiolitis"
"495",581,265,2.27153859383468,1.84983599368009e-28,1.96429087458866,2.6268449596911,"Asthma"
"495.1",48,13,3.81231895411133,1.87615978235233e-05,2.06532601886671,7.03703709492389,"Chronic obstructive asthma"
"495.11",13,1,13.1924268148244,0.0129284431703818,1.72570118791053,100.85183140844,"Chronic obstructive asthma with exacerbation"
"495.2",53,16,3.4554592872643,1.40793795510493e-05,1.97451660702214,6.04715039796432,"Asthma with exacerbation"
"496",1517,585,2.69691088305407,2.46606599974988e-92,2.45149923643312,2.96688989457653,"Chronic airway obstruction"
"496.1",115,67,1.77406155943749,0.000192658900129742,1.31247620167874,2.39798208352135,"Emphysema"
"496.2",29,19,1.54716858572157,0.139284067113134,0.867504812390568,2.75932836158836,"Chronic bronchitis"
"496.21",457,138,3.43193097576161,6.56649305610481e-37,2.83685133796286,4.15183907058376,"Obstructive chronic bronchitis"
"496.3",26,24,1.11713314498728,0.695685027455692,0.641302768778254,1.94601758231407,"Bronchiectasis"
"497",50,17,3.13425838745757,4.7876007473444e-05,1.80702937845642,5.43631208018295,"Bronchitis"
"498",9,4,2.35375784193675,0.15464008514401,0.724162891240682,7.65045550592489,"Acute bronchospasm"
"499",3,1,2.99389731361621,0.34228375255496,0.311425297022222,28.7819300814178,"Cystic fibrosis"
"500",2,2,1.0035508936084,0.997171836593821,0.141362163615125,7.124356124063,"Lung disease due to external agents"
"500.1",1,0,239686150.040809,0.99896054916466,0,Inf,"Extrinsic allergic alveolitis"
"500.2",30,16,1.9838724122937,0.0270408414335219,1.08086378467619,3.64130041551825,"Pneumoconiosis"
"501",235,14,17.170536253162,4.93565765056427e-25,10.013754836451,29.4422342104834,"Pneumonitis due to inhalation of food or vomitus"
"502",70,39,1.83976182917291,0.00228653568358378,1.24347368821805,2.72199051749308,"Postinflammatory pulmonary fibrosis"
"503",130,8,16.9969834319948,7.48249085340099e-15,8.32252100645745,34.7127325438231,"Pulmonary congestion and hypostasis"
"504",9,4,2.30971568374531,0.163689012480483,0.711122192797131,7.50192666432643,"Other alveolar and parietoalveolar pneumonopathy"
"504.1",10,9,1.1346586630234,0.783396999332777,0.460981407550548,2.79284643694201,"Idiopathic fibrosing alveolitis"
"505",53,6,9.03368361993959,3.23171183201458e-07,3.88325556515257,21.0152122042883,"Other pulmonary inflamation or edema"
"506",35,3,11.8803171233907,3.89534011187434e-05,3.65355893792408,38.6313557138144,"Empyema and pneumothorax"
"507",547,72,7.86702208350324,8.40756880668412e-61,6.15285254470562,10.0587550266555,"Pleurisy; pleural effusion"
"508",376,32,12.2946811173501,2.90666381447292e-42,8.56924466242971,17.6397325239241,"Pulmonary collapse; interstitial/compensatory emphysema"
"509",87,5,17.7811537052442,3.8946056186911e-10,7.21926438640535,43.795241477082,"Respiratory failure, insufficiency, arrest"
"509.1",679,45,15.6780062362285,1.77392278686961e-71,11.5943293647004,21.2000083671566,"Respiratory failure"
"509.2",154,14,11.2353115254904,4.51783231118526e-18,6.50051928086113,19.4187909643574,"Respiratory insufficiency"
"509.3",0,0,NA,NA,NA,NA,"Pulmonary insufficiency or respiratory failure following trauma and surgery"
"509.5",0,0,NA,NA,NA,NA,"Respiratory arrest"
"509.8",14,1,14.3631804203435,0.0100481321504039,1.88852856019183,109.238989621837,"Dependence on respirator [Ventilator] or supplemental oxygen"
"510",212,55,3.97743752322894,7.35390125912659e-20,2.95648891411165,5.35094489131309,"Other diseases of lung"
"510.1",0,0,NA,NA,NA,NA,"Lung involvement in conditions classified elsewhere"
"510.2",0,1,4.56523001756814e-09,0.998963611639155,0,Inf,"Lung transplant"
"512",0,0,NA,NA,NA,NA,"Wheezing and painful respiration"
"512.1",30,9,3.54201216321203,0.000880289282828864,1.68115351557551,7.46264398111621,"Wheezing"
"512.2",12,2,6.40000764206504,0.0151303909985262,1.43132156022603,28.6169781527099,"Painful respiration"
"512.3",16,1,16.2661058742425,0.00681561088302426,2.15703419030091,122.662033593059,"Abnormal chest sounds"
"512.7",1204,359,3.5838380305566,6.71240658574205e-100,3.18521171877063,4.03235205797278,"Shortness of breath"
"512.8",544,186,3.15419553070459,1.27597063452386e-41,2.67017034359708,3.72596058141902,"Cough"
"512.9",597,155,4.05924513791058,2.01646368662876e-54,3.40157648953932,4.84406896047258,"Other dypnea"
"513",21,3,7.10883023193991,0.00148495953765758,2.12033626121278,23.8337042057837,"Respiratory abnormalities"
"513.3",1,0,218045846.476373,0.998963974338848,0,Inf,"Hypoventilation"
"513.31",9,2,4.59979539298817,0.0509892200534041,0.993458275797791,21.2974396336518,"Apnea"
"513.32",0,1,5.60701671457451e-09,0.998984262643112,0,Inf,"Orthopnea"
"513.4",3,0,247083883.714055,0.998200384786354,0,Inf,"Hyperventilation"
"513.8",11,1,11.1375911356177,0.0210167239979872,1.43790320137468,86.2686279476934,"Disorders of diaphragm"
"514",123,21,6.13266521949249,1.6339365492847e-14,3.85965699419509,9.74428109827829,"Abnormal findings examination of lungs"
"514.1",1,3,0.359890312659562,0.376704545815984,0.0373348092401855,3.46917634727826,"Abnormal pulmonary function"
"514.2",3,1,3.07270043027276,0.331004744451777,0.31956994736403,29.5443548809155,"Solitary pulmonary nodule"
"516",2,0,218778779.372182,0.998534527422822,0,Inf,"Abnormal sputum"
"516.1",24,8,3.1025173799347,0.00556724838638966,1.39339296294294,6.90803983426683,"Hemoptysis"
"519",2,1,2.01097314987088,0.568400376544578,0.182339862600594,22.1784362005352,"Diseases of respiratory system"
"519.1",9,1,9.26889213075725,0.0346665409901985,1.17411822373801,73.1718148944976,"Tracheostomy complications"
"519.2",6,0,219619837.579764,0.997461332867722,0,Inf,"Respiratory complications"
"519.8",5,3,1.68743781028592,0.473749505999267,0.403235861385469,7.06149089468147,"Other diseases of respiratory system"
"519.9",74,8,9.47891822861489,1.52007924772996e-09,4.57003579729969,19.6606536075401,"Symptoms involving respiratory system"
"520",0,0,NA,NA,NA,NA,"Disorders of tooth development"
"520.1",0,0,NA,NA,NA,NA,"Hereditary disturbances in tooth structure"
"520.2",4,2,2.08590337166446,0.395960189387654,0.381999315177969,11.3900541258669,"Disturbances in tooth eruption"
"521",0,0,NA,NA,NA,NA,"Diseases of hard tissues of teeth"
"521.1",3,0,231155837.496574,0.998201204952762,0,Inf,"Dental caries"
"521.2",0,0,NA,NA,NA,NA,"Dental abrasion, erosion and attrition"
"521.4",0,0,NA,NA,NA,NA,"Tooth complications likely association with other diseases"
"522",0,0,NA,NA,NA,NA,"Diseases of pulp and periapical tissues"
"522.1",0,0,NA,NA,NA,NA,"Pulpitis and necrosis of tooth pulp"
"522.5",1,0,224789153.747803,0.998962445280749,0,Inf,"Periapical abscess"
"523",1,0,248156620.960315,0.998960138387483,0,Inf,"Gingival and periodontal diseases"
"523.1",0,0,NA,NA,NA,NA,"Gingivitis"
"523.3",0,0,NA,NA,NA,NA,"Periodontitis (acute or chronic)"
"523.31",0,0,NA,NA,NA,NA,"Acute periodontitis"
"523.32",0,0,NA,NA,NA,NA,"Chronic periodontitis"
"524",0,0,NA,NA,NA,NA,"Dentofacial anomalies, including malocclusion"
"524.3",0,0,NA,NA,NA,NA,"Anomalies of tooth position/malocclusion"
"525",1,0,218360992.605623,0.998963885371785,0,Inf,"Other diseases of the teeth and supporting structures"
"525.1",0,0,NA,NA,NA,NA,"Loss of teeth or edentulism"
"525.2",1,0,224705989.530805,0.998962511574116,0,Inf,"Atrophy of edentulous alveolar ridge"
"526",0,0,NA,NA,NA,NA,"Diseases of the jaws"
"526.1",0,1,4.86380146332833e-09,0.998967932882338,0,Inf,"Cysts of the jaws"
"526.3",2,2,1.02427267930212,0.980869811062486,0.14423138666195,7.27396821070379,"Anomalies of jaw size/symmetry"
"526.4",2,1,1.99868319568114,0.57179281427611,0.181232708810403,22.0420173759986,"Temporomandibular joint disorders"
"526.41",2,1,2.09364938257098,0.546469661975096,0.189650371151439,23.1128877340274,"Temporomandibular joint disorder NOS"
"526.42",0,0,NA,NA,NA,NA,"Arthralgia/ankylosis of temporomandibular joint"
"526.5",0,0,NA,NA,NA,NA,"Inflammatory conditions of jaw"
"526.8",0,0,NA,NA,NA,NA,"Exostosis of jaw"
"526.9",1,0,217745593.914378,0.998963989030785,0,Inf,"Jaw disease NOS"
"527",0,0,NA,NA,NA,NA,"Diseases of the salivary glands"
"527.1",0,0,NA,NA,NA,NA,"Hypertrophy of salivary gland"
"527.2",0,0,NA,NA,NA,NA,"Sialoadenitis"
"527.7",7,3,2.35850359953674,0.213748487039262,0.609839925410984,9.1213103590734,"Disturbance of salivary secretion"
"527.8",0,0,NA,NA,NA,NA,"Other specified diseases of the salivary glands"
"528",3,4,0.761894682497694,0.721810374606001,0.170505812097293,3.40447929650064,"Diseases of the oral soft tissues"
"528.1",4,0,229574261.200431,0.997923550125765,0,Inf,"Stomatitis and mucositis"
"528.11",0,0,NA,NA,NA,NA,"Ulcerative stomatitis & mucositis"
"528.12",0,1,4.64030443559429e-09,0.998964564719402,0,Inf,"Oral aphthae"
"528.3",3,0,220759112.777028,0.998204448014558,0,Inf,"Cellulitis and abscess of oral soft tissues"
"528.4",0,0,NA,NA,NA,NA,"Cysts of oral soft tissues"
"528.41",0,0,NA,NA,NA,NA,"Cyst of the salivary gland"
"528.5",0,0,NA,NA,NA,NA,"Diseases of lips"
"528.6",0,0,NA,NA,NA,NA,"Leukoplakia of oral mucosa"
"528.7",0,0,NA,NA,NA,NA,"Sialolithiasis"
"529",1,0,239436089.443625,0.998960589861396,0,Inf,"Diseases of the tongue"
"529.1",2,0,228841208.959204,0.998531907208254,0,Inf,"Glossitis"
"529.6",1,1,1.04900532138405,0.973020824749916,0.0655610639585614,16.7845379231123,"Glossodynia"
"530",7,1,7.19147751072732,0.0650045734881913,0.884550281689796,58.4673928185279,"Diseases of esophagus"
"530.1",27,10,2.81378620703986,0.00520434482117034,1.36185124127014,5.81369872053245,"Esophagitis, GERD and related diseases"
"530.11",1086,527,2.19042281034292,2.57069460862351e-49,1.97385897391697,2.43074715644421,"GERD"
"530.12",8,2,4.1537672678484,0.0718001297941235,0.881420443032099,19.574974295009,"Ulcer of esophagus"
"530.13",63,54,1.22267640205597,0.278495102988861,0.849967011060387,1.75881835964375,"Barrett's esophagus"
"530.14",55,42,1.3753264354214,0.120087953986777,0.920213426168322,2.05552619661837,"Reflux esophagitis"
"530.15",2,2,1.03656000710064,0.971358228831511,0.145991981807214,7.3596962998922,"Eosinophilic esophagitis"
"530.2",75,6,12.859845503511,1.75018435650538e-09,5.59838081760141,29.5399030116401,"Esophageal bleeding"
"530.3",20,15,1.41107104659902,0.313570105775418,0.722262779362912,2.75678264953147,"Stricture and stenosis of esophagus"
"530.5",12,4,3.05309570632712,0.0532249359028388,0.984603691580583,9.46715259317123,"Disorders of esophageal motility"
"530.6",4,2,2.09207486247194,0.394136239859394,0.3830311169948,11.4266884229315,"Diverticulum of esophagus, acquired"
"530.7",2,0,218411108.33629,0.998534730231614,0,Inf,"Gastroesophageal laceration-hemorrhage syndrome"
"530.9",2,0,219388683.711836,0.998534284767071,0,Inf,"Heartburn"
"531",0,0,NA,NA,NA,NA,"Peptic ulcer"
"531.1",17,0,223395445.331979,0.995724173075653,0,Inf,"Hemorrhage from gastrointestinal ulcer"
"531.2",13,4,3.3511453549779,0.0345859813594045,1.09163499771942,10.2874818173212,"Gastric ulcer"
"531.3",14,2,7.05840218849592,0.00973611058571301,1.60408508909873,31.0588520479026,"Duodenal ulcer"
"531.4",24,16,1.5351427142058,0.184267374373611,0.815380422905183,2.89026212400638,"Peptic ulcers"
"531.5",0,0,NA,NA,NA,NA,"Gastrojejunal ulcer"
"532",640,83,8.06495518890712,1.43966869390833e-71,6.41610861474535,10.1375313456506,"Dysphagia"
"533",2,1,2.18048612248111,0.524475036340424,0.197692483690868,24.0500783922941,"Heartburn"
"535",0,0,NA,NA,NA,NA,"Gastritis and duodenitis"
"535.1",14,7,2.0741629676849,0.115287829555677,0.836609373839798,5.14236649868003,"Acute gastritis"
"535.2",3,3,1.05927524479938,0.943787361729459,0.213719503732307,5.25017148481791,"Atrophic gastritis"
"535.6",0,1,4.58339419202033e-09,0.998963842638675,0,Inf,"Duodenitis"
"535.8",11,4,2.88210518668587,0.0699131473768103,0.917467843278046,9.05375634468335,"Other specified gastritis"
"535.9",46,15,3.27460108794417,6.68407406911355e-05,1.82780092372189,5.8666193599083,"Gastritis and duodenitis, NOS"
"536",0,0,NA,NA,NA,NA,"Disorders of function of stomach"
"536.3",24,4,6.19078145102418,0.000737545832498546,2.14776181333576,17.8445182963841,"Gastroparesis"
"536.7",27,3,9.26153801638535,0.000254941909540401,2.80947515611303,30.5310001557815,"Complications of gastrostomy, colostomy and enterostomy"
"536.8",6,9,0.69216200830656,0.485194199816385,0.246319187562082,1.94498954987914,"Dyspepsia and disorders of function of stomach"
"537",19,3,6.45552905894256,0.00268540464969392,1.91017439321908,21.8167804881008,"Other disorders of stomach and duodenum"
"537.1",10,1,10.3957203339946,0.0256043997056487,1.33044864917352,81.2289909345711,"Lesions of stomach and duodenum"
"539",16,2,8.25570411368314,0.00488824386170405,1.89801841150689,35.9093726380521,"Bariatric surgery"
"540",0,0,NA,NA,NA,NA,"Appendiceal conditions"
"540.1",1,0,217851291.818883,0.998963958305355,0,Inf,"Appendicitis"
"540.11",3,0,218495519.081184,0.998205282929041,0,Inf,"Acute appendicitis"
"550",8,1,8.15580959766652,0.047868450971611,1.01989387475305,65.2197565256439,"Abdominal hernia"
"550.1",58,29,2.13993776473799,0.000834527944132371,1.36955461563237,3.34366631653998,"Inguinal hernia"
"550.2",68,46,1.56891978631587,0.0183832916940411,1.07895790499002,2.28137658059625,"Diaphragmatic hernia"
"550.3",0,0,NA,NA,NA,NA,"Femoral hernia"
"550.4",14,1,14.6402901419113,0.00953436669931126,1.92443030325924,111.377426907246,"Umbilical hernia"
"550.5",16,2,8.29640787644251,0.00479044282886713,1.90730960141815,36.0876826715074,"Ventral hernia"
"550.6",7,4,1.81100645851272,0.343516234847281,0.529968347229113,6.18856656236657,"Incisional hernia"
"555",0,0,NA,NA,NA,NA,"Inflammatory bowel disease"
"555.1",69,42,1.6764988663435,0.00830553710668602,1.14226113125503,2.46060062094813,"Crohn's disease"
"555.2",71,56,1.30008777183261,0.142065052245594,0.915840443423437,1.84554878156565,"Ulcerative colitis"
"555.21",5,1,5.14401686046189,0.134904447730403,0.600896692446304,44.035704961183,"Ulcerative colitis (chronic)"
"556",1,0,218630743.88383,0.998963749306381,0,Inf,"Ulceration of the lower GI tract"
"556.1",4,0,221500167.600185,0.997926319860378,0,Inf,"Ulceration of intestine"
"556.11",5,3,1.7882630931929,0.426423335328007,0.426925466838508,7.49049925308275,"Angiodysplasia of intestine"
"557",0,0,NA,NA,NA,NA,"Intestinal malabsorption"
"557.1",1,1,1.00995289246541,0.994412573975806,0.0631686742906678,16.1473207480299,"Celiac or tropical sprue"
"557.11",5,7,0.732776065120671,0.595551820328847,0.232481856415328,2.30968889311713,"Celiac disease"
"557.8",1,1,0.996546533288298,0.998048219975034,0.0623328147956873,15.9322982006202,"Other specified intestinal malabsorption"
"557.9",7,1,7.1929684267684,0.0649602795623676,0.88484500698104,58.4721554399817,"Intestinal malabsorption NOS"
"558",59,12,5.31689167577013,1.35901304919037e-07,2.85637163230619,9.8969394500846,"Noninfectious gastroenteritis"
"559",21,14,1.51643716801427,0.227626905739752,0.771033208370155,2.98246775829035,"Ileostomy status"
"560",0,0,NA,NA,NA,NA,"Intestinal obstruction without mention of hernia"
"560.1",48,5,9.85756024315578,1.12269944701535e-06,3.92394477474467,24.7637261800578,"Paralytic ileus"
"560.2",7,0,233794737.889038,0.997253339579711,0,Inf,"Impaction of intestine"
"560.3",6,3,2.06799568586181,0.304411716316467,0.516837700731621,8.27456307983963,"Peritoneal or intestinal adhesions"
"560.4",77,19,4.17723947190041,2.40886640975725e-08,2.52809163067855,6.90217450738496,"Other intestinal obstruction"
"561",17,8,2.25668120684327,0.0577559222689471,0.973582857689368,5.23079266350893,"Symptoms involving digestive system"
"561.1",290,55,5.57028811792446,1.75816585877135e-31,4.17481238701278,7.43221655018898,"Diarrhea"
"561.2",41,12,3.6105230876992,9.24218231867671e-05,1.89694042113645,6.87205397784674,"Flatulence"
"562",0,0,NA,NA,NA,NA,"Diverticulosis and diverticulitis"
"562.1",130,83,1.65088539350357,0.000362202140897024,1.25331639889443,2.1745686762637,"Diverticulosis"
"562.2",45,23,2.04647340986741,0.00524570022152718,1.23778864223301,3.3834964018889,"Diverticulitis"
"563",415,83,5.32839543847816,5.78322136983572e-44,4.20911677919214,6.74531010618435,"Constipation"
"564",27,1,27.9649487877776,0.00107270935979235,3.79961315465179,205.820521424817,"Functional digestive disorders"
"564.1",59,31,1.9825271799614,0.00204290159552743,1.2832869850656,3.0627708883721,"Irritable Bowel Syndrome"
"564.8",8,2,4.23153457103083,0.0680857476663042,0.898383469921348,19.9312269485509,"Abnormal findings on exam of gastrointestinal tract/abdominal area"
"564.9",7,5,1.46246875808131,0.516314063445117,0.46404280294414,4.6090896244788,"History of diseases of digestive system"
"565",36,17,2.19543414009877,0.00755214261596121,1.23298609179273,3.90915282467068,"Anal and rectal conditions"
"565.1",0,0,NA,NA,NA,NA,"Anal and rectal polyp"
"567",56,2,28.225801874923,3.45755881938091e-06,6.88799893082811,115.664345985405,"Peritonitis and retroperitoneal infections"
"568",8,0,219193354.225099,0.997068921955001,0,Inf,"Other disorders of peritoneum"
"568.1",4,0,238098756.667514,0.997922082110164,0,Inf,"Peritoneal adhesions (postoperative) (postinfection)"
"569",36,3,12.361600240415,2.87277163924781e-05,3.80555246228423,40.1542645958179,"Other disorders of intestine"
"569.1",0,0,NA,NA,NA,NA,"Toxic gastroenteritis and colitis"
"569.2",6,3,2.02222321079962,0.319365611461982,0.505666509101071,8.08712192857399,"Gastrointestinal complications"
"571",0,0,NA,NA,NA,NA,"Chronic liver disease and cirrhosis"
"571.5",78,27,3.04946221869868,6.02740914462645e-07,1.96808422960261,4.7250110962722,"Chronic nonalcoholic liver disease"
"571.51",253,16,15.9732688919678,5.99952732725096e-27,9.63751779457449,26.4741735925761,"Cirrhosis of liver without mention of alcohol"
"571.6",2,2,1.01730857156688,0.9863095005005,0.1432828837222,7.22289154781365,"Biliary cirrhosis"
"571.8",172,3,57.8033001587218,3.24959182072124e-12,18.4604174329778,180.993822126173,"Liver abscess and sequelae of chronic liver disease"
"571.81",78,3,26.4507227184871,2.59509490134571e-08,8.34874982998179,83.801856155488,"Portal hypertension"
"572",159,8,20.2361520982985,1.04551895308389e-16,9.94672086932298,41.1695328666986,"Ascites (non malignant)"
"573",28,2,14.6327770037113,0.000246915303127211,3.48505259819944,61.4390046655153,"Disorders of liver"
"573.1",0,0,NA,NA,NA,NA,"Chronic passive congestion of liver"
"573.2",27,5,5.42988456733264,0.000510703418554722,2.091050692817,14.0999194882443,"Liver replaced by transplant"
"573.3",4,1,4.09635563064748,0.207252759392715,0.457793397415277,36.654371922965,"Hepatomegaly"
"573.4",14,0,219168471.954049,0.996122392645728,0,Inf,"Acute and subacute necrosis of liver"
"573.5",30,2,15.4189590871996,0.000180096593049633,3.68425237640018,64.5298625185476,"Jaundice"
"573.6",7,1,7.0103471215948,0.0685143325023255,0.862510387067567,56.9789854152825,"Nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [LDH]"
"573.7",45,11,4.22966764290183,1.81501045099265e-05,2.18742935104773,8.17859025291113,"Abnormal results of function study of liver"
"573.8",29,5,5.92975596802966,0.000237279068961374,2.29523331948386,15.3195779888253,"Other specified disorders of liver"
"573.9",65,12,5.75127140294706,2.63320438300977e-08,3.10557275577797,10.6508928792012,"Abnormal serum enzyme levels"
"573.91",40,4,10.2378408228191,9.21054397826389e-06,3.66233586207191,28.6192715962661,"Elevated levels of transaminase or lactic acid dehydrogenase"
"574",0,0,NA,NA,NA,NA,"Cholelithiasis and cholecystitis"
"574.1",78,19,4.33233956081212,1.02080282359366e-08,2.62315829945179,7.15517857770929,"Cholelithiasis"
"574.11",5,1,4.98814471196169,0.14236469441457,0.582766119432078,42.6956661305553,"Cholelithiasis with acute cholecystitis"
"574.12",8,0,218458339.969655,0.997069361662228,0,Inf,"Cholelithiasis with other cholecystitis"
"574.2",6,1,6.21934549427911,0.0906943056182505,0.748438298929496,51.6812921419639,"Calculus of bile duct"
"574.3",25,3,8.37707148373841,0.000504098983541117,2.52921273853506,27.7459169703175,"Cholecystitis without cholelithiasis"
"575",0,0,NA,NA,NA,NA,"Other biliary tract disease"
"575.1",9,1,9.40449752139594,0.0336047968199941,1.18987431395961,74.3310218502156,"Cholangitis"
"575.2",6,2,3.01185566338221,0.176909430345106,0.607885420721857,14.9226716545948,"Obstruction of bile duct"
"575.6",0,1,5.04849822060681e-09,0.998971256065519,0,Inf,"Cholesterolosis of gallbladder"
"575.7",7,2,3.6769652568051,0.104446763694768,0.763615968843857,17.7053310189698,"Other disorders of gallbladder"
"575.8",8,2,4.02634740776984,0.0781026236926813,0.854991453973232,18.9609771802028,"Other disorders of biliary tract"
"575.9",0,0,NA,NA,NA,NA,"Nonspecific abnormal findings on exam of biliary tract"
"577",12,4,3.1565511905833,0.0466893676541625,1.01698413696726,9.79741478415367,"Diseases of pancreas"
"577.1",65,8,8.245226836391,1.80093481880565e-08,3.95596628362767,17.1851225994779,"Acute pancreatitis"
"577.2",28,3,9.43188420197145,0.0002207966044316,2.86740293321984,31.0247431809327,"Chronic pancreatitis"
"577.3",16,4,4.08504735219284,0.0118268660193486,1.3655716444278,12.2202390022899,"Cyst and pseudocyst of pancreas"
"578",0,0,NA,NA,NA,NA,"Gastrointestinal hemorrhage"
"578.1",20,4,5.2199778810945,0.0025601092705177,1.78365223235504,15.2766153540698,"Hematemesis"
"578.2",61,10,6.45399346818365,4.74349278871658e-08,3.30492564101204,12.603621446261,"Blood in stool"
"578.8",36,16,2.40326747619783,0.00355306083914202,1.33287975568975,4.33324501891126,"Hemorrhage of rectum and anus"
"578.9",224,42,5.57608502698565,1.6798290244268e-24,4.01001091411025,7.75377546199832,"Hemorrhage of gastrointestinal tract"
"579",56,9,6.40871615766022,2.31720008447051e-07,3.16981643334686,12.9571045052882,"Other symptoms involving abdomen and pelvis"
"579.2",2,3,0.673519931367415,0.665052219419427,0.112535730507671,4.03097839150959,"Splenomegaly"
"579.8",3,0,225165489.554907,0.998203051908368,0,Inf,"Nonspecific abnormal findings in stool contents"
"580",0,0,NA,NA,NA,NA,"Nephritis; nephrosis; renal sclerosis"
"580.1",0,0,NA,NA,NA,NA,"Glomerulonephritis"
"580.11",1,1,0.998293799272617,0.99903655776013,0.0624420522075466,15.9602459309579,"Proliferative glomerulonephritis"
"580.12",6,1,6.07557591446432,0.0948392484511097,0.731421689397115,50.4669511822171,"Non-proliferative glomerulonephritis"
"580.13",1,0,217743334.18931,0.998963992106286,0,Inf,"Acute glomerulonephritis, NOS"
