"","Phecode","No. Cases with P","No. Controls with P","Hazard Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"605","350.2",28,5,5.53024001322846,0.000427409848112957,2.13539434258409,14.3222045661614,"Abnormality of gait"
"606","350.3",7,3,2.30996306978466,0.22503575262237,0.597326255755269,8.93302333918361,"Lack of coordination"
"607","350.5",0,1,4.57094009160138e-09,0.998963723585185,0,Inf,"Abnormal reflex"
"608","350.6",1,1,0.983964407225328,0.990879938113927,0.0615425225062018,15.7319835986366,"Disturbances of sensation of smell and taste"
"609","351",13,1,12.7472847171118,0.0141781958137396,1.66755158616422,97.4442224200602,"Other peripheral nerve disorders"
"610","352",1,0,218488484.937716,0.998963828041192,0,Inf,"Disorders of other cranial nerves"
"611","352.1",0,1,4.50648523916749e-09,0.998962996045067,0,Inf,"Trigeminal nerve disorders"
"612","352.2",0,2,4.52044478990727e-09,0.998533724983695,0,Inf,"Facial nerve disorders"
"613","353",3,1,2.9312725631312,0.35167651422849,0.304901430685889,28.1807757347576,"Nerve root and plexus disorders"
"614","353.1",3,2,1.46742389022025,0.674405057546432,0.24519639595791,8.7820739174273,"Nerve plexus lesions"
"615","353.2",1,1,0.97915137167906,0.988113971462398,0.0612382249679017,15.6558654200626,"Nerve root lesions"
"616","355",6,0,217675938.625106,0.997462423243532,0,Inf,"Complex regional/central pain syndrome"
"617","355.1",23,1,22.6396840136391,0.0022580630249552,3.05744112533374,167.641917285153,"Chronic pain syndrome"
"618","356",13,1,12.7218330118974,0.01425406750645,1.66422944975063,97.2492315929484,"Hereditary and idiopathic peripheral neuropathy"
"619","357",3,0,216238454.92281,0.998206284881382,0,Inf,"Inflammatory and toxic neuropathy"
"620","358",0,1,4.41102287928361e-09,0.998962098118908,0,Inf,"Myoneural disorders"
"621","358.1",0,1,4.52542432726152e-09,0.998963268174011,0,Inf,"Myasthenia gravis"
"622","359",5,2,2.43513381327003,0.287456261387009,0.472423747581456,12.5520292298782,"Muscular dystrophies and other myopathies"
"623","359.1",2,0,218235049.413315,0.998534742485218,0,Inf,"Muscular dystrophies"
"624","359.2",0,0,NA,NA,NA,NA,"Myopathy"
"625","360",0,0,NA,NA,NA,NA,"Disorders of the globe"
"626","360.2",0,0,NA,NA,NA,NA,"progressive myopia"
"627","360.3",0,0,NA,NA,NA,NA,"Hypotony of eye"
"628","361",3,0,213380869.376024,0.998207748572883,0,Inf,"Retinal detachments and defects"
"629","361.1",0,0,NA,NA,NA,NA,"Retinal detachment with retinal defect"
"630","361.2",0,0,NA,NA,NA,NA,"Retinoschisis and retinal cysts"
"631","362",0,1,4.39052349540391e-09,0.998961926643731,0,Inf,"Retinal disorders"
"632","362.1",0,0,NA,NA,NA,NA,"Retinopathy of prematurity"
"633","362.2",0,0,NA,NA,NA,NA,"Macular degeneration"
"634","362.21",0,0,NA,NA,NA,NA,"Macular degeneration, dry"
"635","362.22",0,0,NA,NA,NA,NA,"Macular degeneration, wet"
"636","362.23",1,0,217074944.374002,0.998964206071435,0,Inf,"Cystoid macular degeneration of retina"
"637","362.26",0,0,NA,NA,NA,NA,"Macular puckering of retina"
"638","362.27",0,0,NA,NA,NA,NA,"Retinal drusen"
"639","362.29",0,0,NA,NA,NA,NA,"Age-related macular degeneration"
"640","362.3",0,0,NA,NA,NA,NA,"Other nondiabetic retinopathy"
"641","362.31",0,0,NA,NA,NA,NA,"Separation of retinal layers"
"642","362.4",1,0,213304795.454076,0.998965268998192,0,Inf,"Retinal vascular changes and abnomalities"
"643","362.5",0,0,NA,NA,NA,NA,"Toxic maculopathy of retina"
"644","362.6",2,1,1.94271866413184,0.587664279760342,0.176157590775752,21.4248832045544,"Peripheral retinal degenerations"
"645","362.7",5,0,214704830.017457,0.997685328347783,0,Inf,"Hereditary retinal dystrophies"
"646","362.8",0,0,NA,NA,NA,NA,"Retinal hemorrhage/ischemia"
"647","362.9",0,0,NA,NA,NA,NA,"Retinal edema and hypertensive retinopathy"
"648","363",0,0,NA,NA,NA,NA,"Disorders of choroid"
"649","363.3",0,0,NA,NA,NA,NA,"Chorioretinal scars"
"650","363.4",0,0,NA,NA,NA,NA,"Choroidal degenerations"
"651","364",0,0,NA,NA,NA,NA,"Disorders of cornea"
"652","364.1",1,1,0.989049016629241,0.993787596845289,0.0618626560841439,15.8127377519117,"Corneal opacity"
"653","364.2",0,0,NA,NA,NA,NA,"Corneal edema"
"654","364.4",0,0,NA,NA,NA,NA,"Corneal degenerations"
"655","364.41",1,1,0.980753535442247,0.989036085003087,0.0613411066018235,15.6807979276636,"Keratoconus"
"656","364.5",0,0,NA,NA,NA,NA,"Corneal dystrophy"
"657","364.51",0,0,NA,NA,NA,NA,"Fuchs' dystrophy"
"658","364.9",1,0,211345425.224378,0.998965869282792,0,Inf,"Cornea replaced by transplant"
"659","365",5,2,2.47393462753555,0.27896538175325,0.479976172875251,12.7513674369628,"Glaucoma"
"660","365.1",4,1,3.89600622622274,0.223846456666462,0.435447766019993,34.8580603673816,"Open-angle glaucoma"
"661","365.11",2,1,1.98685773984408,0.57509153982693,0.180161128913054,21.9115172190305,"Primary open angle glaucoma"
"662","365.2",0,0,NA,NA,NA,NA,"Primary angle-closure glaucoma"
"663","365.5",0,0,NA,NA,NA,NA,"Pseudoexfoliation glaucoma"
"664","366",0,0,NA,NA,NA,NA,"Cataract"
"665","366.1",0,0,NA,NA,NA,NA,"Nonsenile Cataract"
"666","366.2",1,1,0.977812769704743,0.987342373519249,0.061152970951679,15.634854655764,"Senile cataract"
"667","366.3",0,0,NA,NA,NA,NA,"Traumatic cataract"
"668","367",1,1,0.975890303478051,0.986231698843801,0.0610393938533238,15.602413856058,"Disorders of refraction and accommodation"
"669","367.1",62,42,1.43646953167013,0.0699369333433587,0.970924490911271,2.12523706501617,"Myopia"
"670","367.2",10,12,0.808829485721546,0.620237173458861,0.34945652901789,1.87206442761608,"Astigmatism"
"671","367.4",0,0,NA,NA,NA,NA,"Presbyopia"
"672","367.8",8,9,0.860236694272661,0.756696259658308,0.331898261047301,2.22962051032769,"Hypermetropia"
"673","367.9",3,0,214936045.985836,0.998206946872749,0,Inf,"Blindness and low vision"
"674","368",6,2,2.92867521505086,0.188161656247288,0.591100386514029,14.5104600012804,"Visual disturbances"
"675","368.1",3,2,1.4539224398402,0.681816055870416,0.242942216104313,8.70120679298999,"Amblyopia"
"676","368.2",3,0,213901105.943411,0.99820743868411,0,Inf,"Diplopia and disorders of binocular vision"
"677","368.3",0,0,NA,NA,NA,NA,"Anisometropia"
"678","368.4",1,1,0.972356238372368,0.984185165239558,0.0608189041515693,15.5457693210881,"Visual field defects"
"679","368.5",0,0,NA,NA,NA,NA,"Color vision deficiencies"
"680","368.7",0,1,4.47886052316548e-09,0.998962725799233,0,Inf,"Disorders of accommodation"
"681","368.9",5,0,213611443.980324,0.997685999923891,0,Inf,"Subjective visual disturbances"
"682","368.91",1,0,216156925.007053,0.998964425983946,0,Inf,"Psychophysical visual disturbances"
"683","369",0,0,NA,NA,NA,NA,"Infection of the eye"
"684","369.2",0,0,NA,NA,NA,NA,"Eye infection, viral"
"685","369.5",10,2,4.8792504615214,0.0407370174873897,1.06907759622094,22.2688092523986,"Conjunctivitis, infectious"
"686","370",0,0,NA,NA,NA,NA,"Keratitis"
"687","370.1",2,1,1.9641707077633,0.581508677212671,0.178096509274538,21.6622245149582,"Corneal ulcer"
"688","370.2",0,1,4.55841096234612e-09,0.998963628858115,0,Inf,"Superficial keratitis"
"689","370.3",0,0,NA,NA,NA,NA,"Keratoconjunctivitis"
"690","370.31",1,0,211456971.578697,0.99896583236131,0,Inf,"Keratoconjunctivitis sicca"
"691","371",0,0,NA,NA,NA,NA,"Inflammation of the eye"
"692","371.1",0,1,4.42673341007686e-09,0.998962210411033,0,Inf,"Uveitis"
"693","371.2",0,0,NA,NA,NA,NA,"Conjunctivitis, noninfectious"
"694","371.21",4,8,0.489305878712206,0.243135134543715,0.147338866318543,1.62496324917218,"Allergic conjunctivitis"
"695","371.3",2,3,0.650176584466358,0.637219940058484,0.108636099706536,3.89124418246124,"Inflammation of eyelids"
"696","371.33",0,0,NA,NA,NA,NA,"Noninfectious dermatoses of eyelid"
"697","371.9",0,0,NA,NA,NA,NA,"Chronic inflammatory disorders of orbit"
"698","372",2,0,215924264.286738,0.998535630993585,0,Inf,"Disorders of conjunctiva"
"699","374",0,0,NA,NA,NA,NA,"Other disorders of eyelids"
"700","374.1",0,0,NA,NA,NA,NA,"Ectropion or entropion"
"701","374.2",0,0,NA,NA,NA,NA,"Lagophthalmos"
"702","374.3",0,0,NA,NA,NA,NA,"Ptosis of eyelid"
"703","374.6",0,0,NA,NA,NA,NA,"Dermatochalasis"
"704","375",0,0,NA,NA,NA,NA,"Disorders of lacrimal system"
"705","375.1",3,5,0.583959431972703,0.461381925051379,0.139554926894411,2.44354409964968,"Dry eyes"
"706","375.2",0,0,NA,NA,NA,NA,"Epiphora"
"707","376",0,0,NA,NA,NA,NA,"Disorders of the orbit"
"708","377",1,2,0.485712533119409,0.555444453186577,0.0440424069392288,5.35657974267388,"Disorders of optic nerve and visual pathways"
"709","377.1",0,1,4.3875354802357e-09,0.998961901584817,0,Inf,"Optic atrophy"
"710","377.3",3,1,2.94764560847409,0.349190526068357,0.306600389652919,28.3385635712738,"Optic neuritis/neuropathy"
"711","378",1,1,0.983024541745691,0.990340916718007,0.0614821094158926,15.7173730513634,"Disorders of binocular eye movements"
"712","378.1",10,4,2.4306352640855,0.133291643157317,0.762325693645057,7.74995233174806,"Strabismus (not specified as paralytic)"
"713","378.2",1,2,0.486359555432416,0.556174920957188,0.04410071130346,5.36375968026299,"Nystagmus and other irregular eye movements"
"714","378.5",2,0,215047061.082543,0.998535967947616,0,Inf,"Paralytic strabismus"
"715","379",0,0,NA,NA,NA,NA,"Other disorders of eye"
"716","379.1",0,0,NA,NA,NA,NA,"Scleritis and episcleritis"
"717","379.2",3,3,0.968572601357199,0.968804164602687,0.195490382391463,4.79886975831514,"Disorders of vitreous body"
"718","379.3",0,0,NA,NA,NA,NA,"Aphakia and other disorders of lens"
"719","379.4",0,0,NA,NA,NA,NA,"Anomalies of pupillary function"
"720","379.5",0,1,4.56063150375846e-09,0.998963629874177,0,Inf,"Disorders of iris and ciliary body"
"721","379.51",0,0,NA,NA,NA,NA,"Pigmentary iris degeneration"
"722","379.9",0,0,NA,NA,NA,NA,"Pain, swelling or discharge of eye"
"723","380",0,1,4.54339193491716e-09,0.998963426655413,0,Inf,"Other disorders of external ear"
"724","380.1",8,5,1.55024032067563,0.441880504863875,0.507153291722049,4.73869556024809,"Otitis externa"
"725","380.4",14,10,1.37166682198132,0.445304858914614,0.609273959172376,3.08805233212342,"Impacted cerumen"
"726","381",0,0,NA,NA,NA,NA,"Eustachian tube disorders"
"727","381.1",3,4,0.736453552892581,0.68877230674944,0.164822887731488,3.29058568887391,"Otitis media"
"728","381.11",12,9,1.29706573499948,0.555291153459238,0.546524915989804,3.0783217227394,"Suppurative and unspecified otitis media"
"729","381.2",7,5,1.35804324763413,0.601209905972222,0.431014353009999,4.27893282338526,"Eustachian tube disorders"
"730","381.3",1,3,0.320742886263641,0.324769198583174,0.0333586135925521,3.08394108775851,"Mastoiditis"
"731","381.9",1,0,212070040.480426,0.998965640005837,0,Inf,"Otorrhea"
"732","382",5,1,4.93667282354904,0.144960772240988,0.576744911065891,42.2556629441736,"Otalgia"
"733","383",0,0,NA,NA,NA,NA,"Otosclerosis"
"734","384",0,0,NA,NA,NA,NA,"Other disorders of tympanic membrane"
"735","384.1",0,0,NA,NA,NA,NA,"Myringitis"
"736","384.4",2,1,1.93243871268098,0.590650446061393,0.175226831427931,21.3113445460205,"Perforation of tympanic membrane"
"737","385",0,0,NA,NA,NA,NA,"Other disorders of middle ear and mastoid"
"738","385.3",0,2,4.48195747801754e-09,0.99853316431231,0,Inf,"Cholesteatoma"
"739","385.5",0,1,4.54525240458759e-09,0.998963476114936,0,Inf,"Tympanosclerosis and middle ear disease related to otitis media"
"740","386",0,0,NA,NA,NA,NA,"Vertiginous syndromes and other disorders of vestibular system"
"741","386.1",1,0,215687372.366904,0.998964550314784,0,Inf,"Meniere's disease"
"742","386.2",0,0,NA,NA,NA,NA,"Peripheral or central vertigo"
"743","386.21",2,0,216531810.793741,0.998535342690178,0,Inf,"Central origin vertigo"
"744","386.3",0,1,4.41688385297039e-09,0.998962151970693,0,Inf,"Labyrinthitis"
"745","386.9",56,6,9.19767025528233,2.39686365019251e-07,3.96307460334857,21.346340049573,"Light-headedness and vertigo"
"746","388",0,0,NA,NA,NA,NA,"Other disorders of ear"
"747","389",10,2,4.91609680663573,0.0397919253507788,1.07714550723677,22.437087329281,"Hearing loss"
"748","389.1",15,4,3.67319411432802,0.0207769315465825,1.21909926746332,11.0674785570241,"Sensorineural hearing loss"
"749","389.2",5,3,1.61900525306304,0.509419759468557,0.386912037652538,6.77460961242992,"Conductive hearing loss"
"750","389.3",0,0,NA,NA,NA,NA,"Degenerative and vascular disorders of ear"
"751","389.4",5,0,214158939.013494,0.997685625287671,0,Inf,"Tinnitus"
"752","389.5",0,1,4.54100612910742e-09,0.998963418778545,0,Inf,"Disorders of acoustic nerve"
"753","394",0,0,NA,NA,NA,NA,"Chronic rheumatic disease of the heart valves"
"754","394.1",1,0,207836455.66028,0.998967061508264,0,Inf,"Mitral valve stenosis and/or aortic valve stenosis"
"755","394.11",1,0,216642539.408575,0.998964281470861,0,Inf,"Mitral stenosis/insufficiency"
"756","394.12",0,0,NA,NA,NA,NA,"Aortic stenosis/insufficiency"
"757","394.2",0,0,NA,NA,NA,NA,"Mitral valve disease"
"758","394.3",0,0,NA,NA,NA,NA,"Aortic valve disease"
"759","394.4",0,0,NA,NA,NA,NA,"Acute rheumatic heart disease"
"760","394.7",0,0,NA,NA,NA,NA,"Disease of tricuspid valve"
"761","395",0,0,NA,NA,NA,NA,"Heart valve disorders"
"762","395.1",6,4,1.4630060159437,0.555562250440309,0.412844885268785,5.18448133684387,"Nonrheumatic mitral valve disorders"
"763","395.2",3,1,2.9466048351627,0.349346497006416,0.306494278885939,28.3283592965053,"Nonrheumatic aortic valve disorders"
"764","395.3",0,0,NA,NA,NA,NA,"Nonrheumatic tricuspid valve disorders"
"765","395.4",2,0,214663121.344901,0.998536132836081,0,Inf,"Nonrheumatic pulmonary valve disorders"
"766","395.6",1,0,218188245.661297,0.99896387225125,0,Inf,"Heart valve replaced"
"767","396",7,0,213561477.062027,0.997262157774674,0,Inf,"Abnormal heart sounds"
"768","401",0,0,NA,NA,NA,NA,"Hypertension"
"769","401.1",211,38,5.53813197891331,2.65671878276731e-22,3.92066885811323,7.82287587292499,"Essential hypertension"
"770","401.2",1,0,218377890.703168,0.998963818409123,0,Inf,"Hypertensive heart and/or renal disease"
"771","401.21",2,1,1.96265440490632,0.581939229638181,0.177960978690659,21.645263705781,"Hypertensive heart disease"
"772","401.22",9,4,2.23264653609583,0.181362692288233,0.687552934141748,7.24992987101855,"Hypertensive chronic kidney disease"
"773","401.3",4,2,1.96820965250444,0.434297944997849,0.360489427202971,10.746082808222,"Other hypertensive complications"
"774","402",9,1,8.84509003771704,0.0386414228429241,1.12060088037849,69.8157739702082,"Elevated blood pressure reading"
"775","411",1,0,218172454.71317,0.998963882293704,0,Inf,"Ischemic Heart Disease"
"776","411.1",1,0,212564585.114107,0.998965492435852,0,Inf,"Unstable angina (intermediate coronary syndrome)"
"777","411.2",0,0,NA,NA,NA,NA,"Myocardial infarction"
"778","411.3",0,0,NA,NA,NA,NA,"Angina pectoris"
"779","411.4",1,0,211973803.260875,0.998965649617352,0,Inf,"Coronary atherosclerosis"
"780","411.41",0,0,NA,NA,NA,NA,"Aneurysm and dissection of heart"
"781","411.8",1,0,218630744.164114,0.998963797984131,0,Inf,"Chronic ischemic heart disease"
"782","411.9",0,0,NA,NA,NA,NA,"Other acute and subacute forms of ischemic heart disease"
"783","414",1,0,218630743.764428,0.998963797924444,0,Inf,"Other forms of chronic heart disease"
"784","414.2",0,0,NA,NA,NA,NA,"ASCVD"
"785","415",3,0,214578158.454673,0.99820707182977,0,Inf,"pulmonary heart disease"
"786","415.1",3,0,215757399.322932,0.998206584794929,0,Inf,"Pulmonary embolism and infarction"
"787","415.11",0,0,NA,NA,NA,NA,"Pulmonary embolism and infarction, acute"
"788","415.2",0,0,NA,NA,NA,NA,"Primary pulmonary hypertension"
"789","415.21",0,0,NA,NA,NA,NA,"Primary pulmonary hypertension"
"790","416",2,1,1.97088580035172,0.579598480138941,0.178707195393586,21.7360628903218,"Cardiomegaly"
"791","418",165,17,9.66560722632181,5.29322835798694e-19,5.8668663754101,15.9239970838766,"Nonspecific chest pain"
"792","418.1",1,0,212142979.199329,0.998965565542849,0,Inf,"Precordial pain"
"793","420",0,0,NA,NA,NA,NA,"Carditis"
"794","420.1",1,0,218630743.877449,0.998963798027667,0,Inf,"Myocarditis"
"795","420.2",2,0,218200939.759306,0.998534674733401,0,Inf,"Pericarditis"
"796","420.21",3,0,217999580.65718,0.998205452812188,0,Inf,"Acute pericarditis"
"797","420.22",1,0,218488515.797056,0.998963828001331,0,Inf,"Chronic pericarditis"
"798","420.3",0,0,NA,NA,NA,NA,"Endocarditis"
"799","420.4",2,0,214704482.955699,0.998536066411922,0,Inf,"Other rheumatic heart disease"
"800","425",0,0,NA,NA,NA,NA,"Cardiomyopathy"
"801","425.1",10,3,3.27893192093499,0.0712421918968188,0.90238325668742,11.9144437382338,"Primary/intrinsic cardiomyopathies"
"802","425.11",0,0,NA,NA,NA,NA,"Hypertrophic obstructive cardiomyopathy"
"803","425.12",1,0,211199501.670622,0.998965884256913,0,Inf,"Other hypertrophic cardiomyopathy"
"804","425.2",2,0,218638651.624998,0.998534574732927,0,Inf,"Secondary/extrinsic cardiomyopathies"
"805","425.8",0,0,NA,NA,NA,NA,"Other cardiomyopathy"
"806","426",1,0,212558131.214897,0.998965439283296,0,Inf,"Cardiac conduction disorders"
"807","426.2",0,1,4.47828886424224e-09,0.9989627610891,0,Inf,"AV block"
"808","426.21",0,0,NA,NA,NA,NA,"First degree AV block"
"809","426.22",0,0,NA,NA,NA,NA,"Mobitz II AV block"
"810","426.23",0,0,NA,NA,NA,NA,"Second degree AV block"
"811","426.24",0,0,NA,NA,NA,NA,"Atrioventricular block, complete"
"812","426.25",0,0,NA,NA,NA,NA,"Other heart block"
"813","426.3",0,0,NA,NA,NA,NA,"Bundle branch block"
"814","426.31",3,0,216001738.393973,0.998206462170434,0,Inf,"Right bundle branch block"
"815","426.32",0,0,NA,NA,NA,NA,"Left bundle branch block"
"816","426.4",2,1,1.97526891362039,0.57835812094825,0.179104233071408,21.7844503963202,"Anomalous atrioventricular excitation"
"817","426.7",17,0,213956892.238224,0.995732800514378,0,Inf,"Abnormal electrocardiogram"
"818","426.8",1,1,0.992168021614147,0.99556393647724,0.0620578386287385,15.8625792464816,"Other cardiac conduction disorders"
"819","426.9",0,0,NA,NA,NA,NA,"Cardiac pacemaker/device in situ"
"820","426.91",2,2,0.980130272349359,0.983988170427277,0.138056678138957,6.95841276007458,"Cardiac pacemaker in situ"
"821","426.92",1,3,0.328391311407296,0.334870791572064,0.0341582711393721,3.1570934303962,"Cardiac defibrillator in situ"
"822","427",0,0,NA,NA,NA,NA,"Cardiac dysrhythmias"
"823","427.1",1,0,211787838.51605,0.998965723079147,0,Inf,"Paroxysmal tachycardia, unspecified"
"824","427.11",2,1,1.96109732297411,0.582381008614589,0.177822772802871,21.627728831108,"Paroxysmal supraventricular tachycardia"
"825","427.12",2,1,1.99518777768514,0.572764404583587,0.180916518872354,22.0033764359176,"Paroxysmal ventricular tachycardia"
"826","427.2",0,0,NA,NA,NA,NA,"Atrial fibrillation & flutter"
"827","427.21",1,2,0.489183236344967,0.559358653303242,0.0443546543095685,5.39515508453219,"Atrial fibrillation"
"828","427.22",0,1,4.44442391235206e-09,0.998962393994197,0,Inf,"Atrial flutter"
"829","427.3",27,5,5.31506984307781,0.000601038391597456,2.04681422799015,13.8019205898011,"Other specified cardiac dysrhythmias"
"830","427.4",0,0,NA,NA,NA,NA,"Cardiac arrest & ventricular fibrillation"
"831","427.41",1,2,0.496005205563061,0.566986198739084,0.0449748871599849,5.47018968764738,"Ventricular fibrillation & flutter"
"832","427.42",3,1,2.94269157191025,0.349957733762524,0.306060947733545,28.2931675913469,"Cardiac arrest"
"833","427.5",6,2,2.94429719675638,0.185985947657814,0.594249749004683,14.5879506004792,"Cardiac arrhythmia NOS"
"834","427.6",6,2,2.95420733469353,0.184621968708554,0.596246240950864,14.6371421351673,"Premature beats"
"835","427.61",1,1,0.968479998251244,0.981931992401704,0.060577288823942,15.4835834554884,"Supraventricular premature beats"
"836","427.7",75,3,24.8452611069178,4.85792403939693e-08,7.8355368478478,78.7804347624851,"Tachycardia NOS"
"837","427.8",0,0,NA,NA,NA,NA,"Sinoatrial node dysfunction"
"838","427.9",30,7,4.2273104398167,0.000594058392541354,1.85681666233198,9.62408078142736,"Palpitations"
"839","428",4,0,216142290.104077,0.997928916024516,0,Inf,"Heart failure"
"840","428.1",6,1,5.92823033371739,0.0994155313576152,0.713699778280594,49.241874467544,"Systolic/diastolic heart failure"
"841","428.2",1,0,211144736.028164,0.998965936040549,0,Inf,"Heart failure NOS"
"842","428.3",2,0,218638646.459492,0.998534575017011,0,Inf,"Heart failure with reduced EF [Systolic or combined heart failure]"
"843","428.4",0,0,NA,NA,NA,NA,"Heart failure with preserved EF [Diastolic heart failure]"
"844","429",0,0,NA,NA,NA,NA,"Ill-defined descriptions and complications of heart disease"
"845","429.1",2,1,1.95595676835908,0.583858802237438,0.177348769858175,21.5719955810754,"Heart transplant/surgery"
"846","429.2",0,0,NA,NA,NA,NA,"Abnormal function study of cardiovascular system"
"847","429.3",1,0,218374105.903349,0.998963824693739,0,Inf,"Symptoms involving cardiovascular system"
"848","429.9",0,0,NA,NA,NA,NA,"Cardiac complications, not elsewhere classified"
"849","430",2,0,218202436.608418,0.998534671227742,0,Inf,"Intracranial hemorrhage"
"850","430.1",2,0,214135739.597661,0.99853633952078,0,Inf,"Subarachnoid hemorrhage"
"851","430.2",2,0,216598270.423565,0.998535293824968,0,Inf,"Intracerebral hemorrhage"
"852","430.3",3,0,217969744.58986,0.998205439232373,0,Inf,"Subdural hemorrhage"
"853","433",0,0,NA,NA,NA,NA,"Cerebrovascular disease"
"854","433.1",0,0,NA,NA,NA,NA,"Occlusion and stenosis of precerebral arteries"
"855","433.11",0,0,NA,NA,NA,NA,"Occlusion of cerebral arteries, with cerebral infarction"
"856","433.12",0,0,NA,NA,NA,NA,"Cerebral atherosclerosis"
"857","433.2",0,0,NA,NA,NA,NA,"Occlusion of cerebral arteries"
"858","433.21",5,1,4.93817053586339,0.144886856400022,0.576912357849835,42.2690342986493,"Ischemic stroke"
"859","433.3",0,0,NA,NA,NA,NA,"Cerebral ischemia"
"860","433.31",3,1,2.88441942501562,0.358961443323092,0.299996532337884,27.7332386296946,"Transient cerebral ischemia"
"861","433.32",0,0,NA,NA,NA,NA,"Moyamoya disease"
"862","433.5",1,0,211458018.800251,0.998965829009958,0,Inf,"Cerebral aneurysm"
"863","433.6",0,0,NA,NA,NA,NA,"Acute, but ill-defined cerebrovascular disease"
"864","433.8",5,0,216584663.347778,0.997684151211327,0,Inf,"Late effects of cerebrovascular disease"
"865","440",0,0,NA,NA,NA,NA,"Atherosclerosis"
"866","440.1",1,0,218630744.151712,0.998963798149772,0,Inf,"Atherosclerosis of renal artery"
"867","440.2",0,0,NA,NA,NA,NA,"Atherosclerosis of the extremities"
"868","440.21",0,0,NA,NA,NA,NA,"Atherosclerosis of native arteries of the extremities with ulceration or gangrene"
"869","440.22",0,0,NA,NA,NA,NA,"Atherosclerosis of native arteries of the extremities with intermittent claudication"
"870","440.9",0,0,NA,NA,NA,NA,"Atherosclerosis of aorta"
"871","441",1,0,218630743.464999,0.998963798088299,0,Inf,"Vascular insufficiency of intestine"
"872","441.1",0,0,NA,NA,NA,NA,"Acute vascular insufficiency of intestine"
"873","441.2",0,0,NA,NA,NA,NA,"Chronic vascular insufficiency of intestine"
"874","442",0,0,NA,NA,NA,NA,"Other aneurysm"
"875","442.1",0,0,NA,NA,NA,NA,"Aortic aneurysm"
"876","442.11",0,0,NA,NA,NA,NA,"Abdominal aortic aneurysm"
"877","442.2",0,0,NA,NA,NA,NA,"Aneurysm of iliac artery"
"878","442.3",0,0,NA,NA,NA,NA,"Aneurysm of artery of lower extremity"
"879","442.4",0,0,NA,NA,NA,NA,"Arterial dissection"
"880","442.8",1,0,216072843.141922,0.998964436221831,0,Inf,"Aneurysm of other specified artery"
"881","443",0,0,NA,NA,NA,NA,"Peripheral vascular disease"
"882","443.1",5,0,214549150.103073,0.997685372474452,0,Inf,"Raynaud's syndrome"
"883","443.7",0,0,NA,NA,NA,NA,"Peripheral angiopathy in diseases classified elsewhere"
"884","443.8",0,0,NA,NA,NA,NA,"Other specified peripheral vascular diseases"
"885","443.9",0,0,NA,NA,NA,NA,"Peripheral arterial disease"
"886","444",0,0,NA,NA,NA,NA,"Arterial embolism and thrombosis"
"887","444.1",0,0,NA,NA,NA,NA,"Arterial embolism and thrombosis of lower extremity artery"
"888","444.2",0,0,NA,NA,NA,NA,"Embolism and thrombosis of abdominal aorta"
"889","444.5",0,0,NA,NA,NA,NA,"Atheroembolism"
"890","446",0,0,NA,NA,NA,NA,"Polyarteritis nodosa and allied conditions"
"891","446.1",0,0,NA,NA,NA,NA,"Thromboangiitis obliterans"
"892","446.2",0,0,NA,NA,NA,NA,"Kawasaki disease"
"893","446.3",0,0,NA,NA,NA,NA,"Hypersensitivity angiitis"
"894","446.4",0,0,NA,NA,NA,NA,"Wegener's granulomatosis"
"895","446.5",0,0,NA,NA,NA,NA,"Giant cell arteritis"
"896","446.6",0,0,NA,NA,NA,NA,"Polyarteritis nodosa"
"897","446.7",0,0,NA,NA,NA,NA,"Takayasu's disease"
"898","446.8",0,0,NA,NA,NA,NA,"Thrombotic microangiopathy"
"899","446.9",0,1,4.47814950985459e-09,0.99896275451654,0,Inf,"Arteritis NOS"
"900","447",0,0,NA,NA,NA,NA,"Other disorders of arteries and arterioles"
"901","447.1",1,0,216106144.60413,0.998964404701996,0,Inf,"Stricture of artery"
"902","447.7",0,0,NA,NA,NA,NA,"Aortic ectasia"
"903","448",0,0,NA,NA,NA,NA,"Disease of capillaries"
"904","450",0,0,NA,NA,NA,NA,"Noninfectious disorders of lymphatic channels"
"905","451",2,0,214962385.752466,0.998535917574136,0,Inf,"Phlebitis and thrombophlebitis"
"906","451.2",1,1,0.98231179662967,0.989931767384754,0.061437135801604,15.7060783060238,"Phlebitis and thrombophlebitis of lower extremities"
"907","452",16,3,5.27455697499009,0.00821643190692497,1.53689777542142,18.1020180569837,"Venous embolism & thrombosis"
"908","452.2",10,1,9.87005902092972,0.0290399979328504,1.2634727944599,77.1034133095674,"Deep vein thrombosis"
"909","452.8",0,0,NA,NA,NA,NA,"Postphlebitic syndrome"
"910","453",0,0,NA,NA,NA,NA,"Chronic venous hypertension"
"911","454",5,1,4.91284310112572,0.146185162911569,0.573954301009188,42.0521760945775,"Varicose veins"
"912","454.1",0,0,NA,NA,NA,NA,"Varicose veins of lower extremity"
"913","454.11",3,1,2.93742458483899,0.350744056113808,0.305533241763303,28.2406691390425,"Varicose veins of lower extremity, symptomtic"
"914","455",9,3,2.93765420819239,0.106008376764247,0.795291143241445,10.8511358642032,"Hemorrhoids"
"915","456",0,0,NA,NA,NA,NA,"Chronic venous insufficiency"
"916","457",0,0,NA,NA,NA,NA,"Encounter for long-term use of anticoagulants/antithrombotics"
